dispatch_id,order_id,dispatch_date,days_late,delay_reason
DSP-2024-01822,SO-2024-01822,2024-01-25,1,Customer reschedule
DSP-2024-01823,SO-2024-01823,2024-01-27,-1,
DSP-2024-01824,SO-2024-01824,2024-01-19,-2,
DSP-2024-01825,SO-2024-01825,2024-01-24,-2,
DSP-2024-01826,SO-2024-01826,2024-01-17,0,
DSP-2024-01827,SO-2024-01827,2024-01-26,2,Customer reschedule
DSP-2024-01828,SO-2024-01828,2024-02-10,0,
DSP-2024-01829,SO-2024-01829,2024-02-03,2,QC hold
DSP-2024-01830,SO-2024-01830,2024-01-27,-2,
DSP-2024-01831,SO-2024-01831,2024-01-10,-2,
DSP-2024-01832,SO-2024-01832,2024-01-29,10,Production backlog
DSP-2024-01833,SO-2024-01833,2024-01-26,6,QC hold
DSP-2024-01834,SO-2024-01834,2024-01-24,-2,
DSP-2024-01835,SO-2024-01835,2024-02-08,-2,
DSP-2024-01836,SO-2024-01836,2024-01-23,2,Packaging delay
DSP-2024-01837,SO-2024-01837,2024-02-11,3,Customer reschedule
DSP-2024-01838,SO-2024-01838,2024-02-18,-2,
DSP-2024-01839,SO-2024-01839,2024-02-21,0,
DSP-2024-01840,SO-2024-01840,2024-02-01,-1,
DSP-2024-01841,SO-2024-01841,2024-01-31,-2,
DSP-2024-01842,SO-2024-01842,2024-02-02,-1,
DSP-2024-01843,SO-2024-01843,2024-01-27,3,Packaging delay
DSP-2024-01844,SO-2024-01844,2024-02-12,1,Logistics scheduling
DSP-2024-01845,SO-2024-01845,2024-01-21,0,
DSP-2024-01846,SO-2024-01846,2024-01-18,1,QC hold
DSP-2024-01847,SO-2024-01847,2024-02-02,0,
DSP-2024-01848,SO-2024-01848,2024-02-09,0,
DSP-2024-01849,SO-2024-01849,2024-01-29,-1,
DSP-2024-01850,SO-2024-01850,2024-02-04,-1,
DSP-2024-01851,SO-2024-01851,2024-01-31,-2,
DSP-2024-01852,SO-2024-01852,2024-01-31,0,
DSP-2024-01853,SO-2024-01853,2024-02-20,-2,
DSP-2024-01854,SO-2024-01854,2024-01-15,-1,
DSP-2024-01855,SO-2024-01855,2024-02-14,0,
DSP-2024-01856,SO-2024-01856,2024-02-03,-2,
DSP-2024-01857,SO-2024-01857,2024-01-25,-1,
DSP-2024-01858,SO-2024-01858,2024-01-20,-1,
DSP-2024-01859,SO-2024-01859,2024-02-08,-1,
DSP-2024-01860,SO-2024-01860,2024-01-28,-2,
DSP-2024-01861,SO-2024-01861,2024-01-28,0,
DSP-2024-01862,SO-2024-01862,2024-02-14,-1,
DSP-2024-01863,SO-2024-01863,2024-02-06,-1,
DSP-2024-01864,SO-2024-01864,2024-01-16,-1,
DSP-2024-01865,SO-2024-01865,2024-02-09,0,
DSP-2024-01866,SO-2024-01866,2024-01-28,-1,
DSP-2024-01867,SO-2024-01867,2024-02-01,-1,
DSP-2024-01868,SO-2024-01868,2024-01-15,0,
DSP-2024-01869,SO-2024-01869,2024-01-26,-2,
DSP-2024-01870,SO-2024-01870,2024-02-22,0,
DSP-2024-01871,SO-2024-01871,2024-01-23,-2,
DSP-2024-01872,SO-2024-01872,2024-02-04,0,
DSP-2024-01873,SO-2024-01873,2024-02-14,4,Logistics scheduling
DSP-2024-01874,SO-2024-01874,2024-01-22,0,
DSP-2024-01875,SO-2024-01875,2024-01-19,-1,
DSP-2024-01876,SO-2024-01876,2024-02-11,0,
DSP-2024-01877,SO-2024-01877,2024-01-23,-2,
DSP-2024-01878,SO-2024-01878,2024-01-27,0,
DSP-2024-01879,SO-2024-01879,2024-01-09,-2,
DSP-2024-01880,SO-2024-01880,2024-01-19,1,Production backlog
DSP-2024-01881,SO-2024-01881,2024-02-12,-2,
DSP-2024-01882,SO-2024-01882,2024-01-17,-2,
DSP-2024-01883,SO-2024-01883,2024-02-10,-2,
DSP-2024-01884,SO-2024-01884,2024-01-04,-2,
DSP-2024-01885,SO-2024-01885,2024-01-21,-1,
DSP-2024-01886,SO-2024-01886,2024-01-20,9,QC hold
DSP-2024-01887,SO-2024-01887,2024-01-22,-1,
DSP-2024-01888,SO-2024-01888,2024-01-14,-2,
DSP-2024-01889,SO-2024-01889,2024-01-29,-2,
DSP-2024-01890,SO-2024-01890,2024-01-17,0,
DSP-2024-01891,SO-2024-01891,2024-01-31,-1,
DSP-2024-01892,SO-2024-01892,2024-01-20,0,
DSP-2024-01893,SO-2024-01893,2024-01-22,3,Packaging delay
DSP-2024-01894,SO-2024-01894,2024-01-18,-2,
DSP-2024-01895,SO-2024-01895,2024-02-17,0,
DSP-2024-01896,SO-2024-01896,2024-02-07,-1,
DSP-2024-01897,SO-2024-01897,2024-01-15,-1,
DSP-2024-01898,SO-2024-01898,2024-01-21,-2,
DSP-2024-01899,SO-2024-01899,2024-01-27,-1,
DSP-2024-01900,SO-2024-01900,2024-02-02,-1,
DSP-2024-01901,SO-2024-01901,2024-01-27,0,
DSP-2024-01902,SO-2024-01902,2024-02-23,-1,
DSP-2024-01903,SO-2024-01903,2024-03-04,0,
DSP-2024-01904,SO-2024-01904,2024-03-13,-2,
DSP-2024-01905,SO-2024-01905,2024-02-27,0,
DSP-2024-01906,SO-2024-01906,2024-02-22,-2,
DSP-2024-01907,SO-2024-01907,2024-03-04,-2,
DSP-2024-01908,SO-2024-01908,2024-03-06,-2,
DSP-2024-01909,SO-2024-01909,2024-03-12,-1,
DSP-2024-01910,SO-2024-01910,2024-02-19,1,Material shortage
DSP-2024-01911,SO-2024-01911,2024-02-21,-1,
DSP-2024-01912,SO-2024-01912,2024-03-01,0,
DSP-2024-01913,SO-2024-01913,2024-03-12,3,QC hold
DSP-2024-01914,SO-2024-01914,2024-02-25,7,Logistics scheduling
DSP-2024-01915,SO-2024-01915,2024-03-19,-1,
DSP-2024-01916,SO-2024-01916,2024-03-07,0,
DSP-2024-01917,SO-2024-01917,2024-02-26,-1,
DSP-2024-01918,SO-2024-01918,2024-02-24,-2,
DSP-2024-01919,SO-2024-01919,2024-02-22,-1,
DSP-2024-01920,SO-2024-01920,2024-03-02,-2,
DSP-2024-01921,SO-2024-01921,2024-02-23,-2,
DSP-2024-01922,SO-2024-01922,2024-02-28,-2,
DSP-2024-01923,SO-2024-01923,2024-02-23,-2,
DSP-2024-01924,SO-2024-01924,2024-03-15,-1,
DSP-2024-01925,SO-2024-01925,2024-02-05,0,
DSP-2024-01926,SO-2024-01926,2024-02-28,0,
DSP-2024-01927,SO-2024-01927,2024-02-10,-2,
DSP-2024-01928,SO-2024-01928,2024-03-05,-1,
DSP-2024-01929,SO-2024-01929,2024-02-10,-1,
DSP-2024-01930,SO-2024-01930,2024-02-28,0,
DSP-2024-01931,SO-2024-01931,2024-02-11,0,
DSP-2024-01932,SO-2024-01932,2024-03-17,0,
DSP-2024-01933,SO-2024-01933,2024-03-09,0,
DSP-2024-01934,SO-2024-01934,2024-03-14,3,Packaging delay
DSP-2024-01935,SO-2024-01935,2024-03-15,5,Material shortage
DSP-2024-01936,SO-2024-01936,2024-03-22,1,Packaging delay
DSP-2024-01937,SO-2024-01937,2024-02-26,0,
DSP-2024-01938,SO-2024-01938,2024-02-17,-2,
DSP-2024-01939,SO-2024-01939,2024-03-07,-2,
DSP-2024-01940,SO-2024-01940,2024-02-12,-2,
DSP-2024-01941,SO-2024-01941,2024-02-24,0,
DSP-2024-01942,SO-2024-01942,2024-03-09,-2,
DSP-2024-01943,SO-2024-01943,2024-03-15,0,
DSP-2024-01944,SO-2024-01944,2024-02-27,-1,
DSP-2024-01945,SO-2024-01945,2024-03-12,-1,
DSP-2024-01946,SO-2024-01946,2024-03-17,-1,
DSP-2024-01947,SO-2024-01947,2024-02-28,0,
DSP-2024-01948,SO-2024-01948,2024-02-28,-2,
DSP-2024-01949,SO-2024-01949,2024-02-22,-2,
DSP-2024-01950,SO-2024-01950,2024-02-28,0,
DSP-2024-01951,SO-2024-01951,2024-03-05,0,
DSP-2024-01952,SO-2024-01952,2024-02-23,-2,
DSP-2024-01953,SO-2024-01953,2024-03-13,-2,
DSP-2024-01954,SO-2024-01954,2024-03-04,-2,
DSP-2024-01955,SO-2024-01955,2024-02-20,-2,
DSP-2024-01956,SO-2024-01956,2024-03-05,1,Logistics scheduling
DSP-2024-01957,SO-2024-01957,2024-03-11,-2,
DSP-2024-01958,SO-2024-01958,2024-02-24,-2,
DSP-2024-01959,SO-2024-01959,2024-03-23,1,Production backlog
DSP-2024-01960,SO-2024-01960,2024-02-18,-1,
DSP-2024-01961,SO-2024-01961,2024-03-11,0,
DSP-2024-01962,SO-2024-01962,2024-02-24,-1,
DSP-2024-01963,SO-2024-01963,2024-03-19,1,QC hold
DSP-2024-01964,SO-2024-01964,2024-03-18,-2,
DSP-2024-01965,SO-2024-01965,2024-03-09,-2,
DSP-2024-01966,SO-2024-01966,2024-02-07,0,
DSP-2024-01967,SO-2024-01967,2024-03-04,0,
DSP-2024-01968,SO-2024-01968,2024-03-16,-1,
DSP-2024-01969,SO-2024-01969,2024-03-20,0,
DSP-2024-01970,SO-2024-01970,2024-02-18,-1,
DSP-2024-01971,SO-2024-01971,2024-02-24,1,Production backlog
DSP-2024-01972,SO-2024-01972,2024-02-21,-1,
DSP-2024-01973,SO-2024-01973,2024-04-02,15,Material shortage
DSP-2024-01974,SO-2024-01974,2024-02-15,-1,
DSP-2024-01975,SO-2024-01975,2024-02-09,-2,
DSP-2024-01976,SO-2024-01976,2024-03-24,5,Packaging delay
DSP-2024-01977,SO-2024-01977,2024-02-20,-1,
DSP-2024-01978,SO-2024-01978,2024-03-09,0,
DSP-2024-01979,SO-2024-01979,2024-02-25,-2,
DSP-2024-01980,SO-2024-01980,2024-03-05,0,
DSP-2024-01981,SO-2024-01981,2024-03-04,0,
DSP-2024-01982,SO-2024-01982,2024-03-03,-2,
DSP-2024-01983,SO-2024-01983,2024-02-24,-2,
DSP-2024-01984,SO-2024-01984,2024-02-13,-1,
DSP-2024-01985,SO-2024-01985,2024-03-03,0,
DSP-2024-01986,SO-2024-01986,2024-03-03,-2,
DSP-2024-01987,SO-2024-01987,2024-02-19,2,Logistics scheduling
DSP-2024-01988,SO-2024-01988,2024-03-07,-2,
DSP-2024-01989,SO-2024-01989,2024-03-02,-2,
DSP-2024-01990,SO-2024-01990,2024-03-14,-2,
DSP-2024-01991,SO-2024-01991,2024-03-03,0,
DSP-2024-01992,SO-2024-01992,2024-02-29,-1,
DSP-2024-01993,SO-2024-01993,2024-03-14,0,
DSP-2024-01994,SO-2024-01994,2024-03-13,0,
DSP-2024-01995,SO-2024-01995,2024-02-10,0,
DSP-2024-01996,SO-2024-01996,2024-02-28,-2,
DSP-2024-01997,SO-2024-01997,2024-02-23,0,
DSP-2024-01998,SO-2024-01998,2024-02-26,-1,
DSP-2024-01999,SO-2024-01999,2024-03-12,0,
DSP-2024-02000,SO-2024-02000,2024-03-11,3,Material shortage
DSP-2024-02001,SO-2024-02001,2024-03-11,0,
DSP-2024-02002,SO-2024-02002,2024-03-08,0,
DSP-2024-02003,SO-2024-02003,2024-03-01,4,Logistics scheduling
DSP-2024-02004,SO-2024-02004,2024-02-22,0,
DSP-2024-02005,SO-2024-02005,2024-02-20,-2,
DSP-2024-02006,SO-2024-02006,2024-03-01,9,QC hold
DSP-2024-02007,SO-2024-02007,2024-03-01,1,Material shortage
DSP-2024-02008,SO-2024-02008,2024-03-09,-2,
DSP-2024-02009,SO-2024-02009,2024-02-13,-2,
DSP-2024-02010,SO-2024-02010,2024-03-09,-2,
DSP-2024-02011,SO-2024-02011,2024-03-17,0,
DSP-2024-02012,SO-2024-02012,2024-03-16,0,
DSP-2024-02013,SO-2024-02013,2024-02-19,-2,
DSP-2024-02014,SO-2024-02014,2024-03-09,-1,
DSP-2024-02015,SO-2024-02015,2024-03-18,-1,
DSP-2024-02016,SO-2024-02016,2024-03-03,-1,
DSP-2024-02017,SO-2024-02017,2024-02-24,0,
DSP-2024-02018,SO-2024-02018,2024-03-10,-1,
DSP-2024-02019,SO-2024-02019,2024-02-18,-2,
DSP-2024-02020,SO-2024-02020,2024-02-28,0,
DSP-2024-02021,SO-2024-02021,2024-03-19,-2,
DSP-2024-02022,SO-2024-02022,2024-02-21,0,
DSP-2024-02023,SO-2024-02023,2024-02-27,-1,
DSP-2024-02024,SO-2024-02024,2024-03-06,-1,
DSP-2024-02025,SO-2024-02025,2024-03-13,0,
DSP-2024-02026,SO-2024-02026,2024-02-16,-2,
DSP-2024-02027,SO-2024-02027,2024-03-14,-1,
DSP-2024-02028,SO-2024-02028,2024-02-23,4,Customer reschedule
DSP-2024-02029,SO-2024-02029,2024-03-03,0,
DSP-2024-02030,SO-2024-02030,2024-02-22,0,
DSP-2024-02031,SO-2024-02031,2024-02-26,-1,
DSP-2024-02032,SO-2024-02032,2024-02-29,-1,
DSP-2024-02033,SO-2024-02033,2024-02-24,-2,
DSP-2024-02034,SO-2024-02034,2024-02-25,-1,
DSP-2024-02035,SO-2024-02035,2024-03-17,0,
DSP-2024-02036,SO-2024-02036,2024-04-02,1,Logistics scheduling
DSP-2024-02037,SO-2024-02037,2024-03-08,-1,
DSP-2024-02038,SO-2024-02038,2024-03-28,0,
DSP-2024-02039,SO-2024-02039,2024-04-12,12,Material shortage
DSP-2024-02040,SO-2024-02040,2024-03-12,0,
DSP-2024-02041,SO-2024-02041,2024-04-02,-1,
DSP-2024-02042,SO-2024-02042,2024-03-27,-1,
DSP-2024-02043,SO-2024-02043,2024-04-12,0,
DSP-2024-02044,SO-2024-02044,2024-03-16,-1,
DSP-2024-02045,SO-2024-02045,2024-04-12,9,QC hold
DSP-2024-02046,SO-2024-02046,2024-04-06,-1,
DSP-2024-02047,SO-2024-02047,2024-04-05,1,Packaging delay
DSP-2024-02048,SO-2024-02048,2024-03-24,0,
DSP-2024-02049,SO-2024-02049,2024-04-05,-1,
DSP-2024-02050,SO-2024-02050,2024-03-23,6,Material shortage
DSP-2024-02051,SO-2024-02051,2024-03-17,-1,
DSP-2024-02052,SO-2024-02052,2024-03-14,0,
DSP-2024-02053,SO-2024-02053,2024-04-15,-2,
DSP-2024-02054,SO-2024-02054,2024-03-30,1,QC hold
DSP-2024-02055,SO-2024-02055,2024-04-16,6,Customer reschedule
DSP-2024-02056,SO-2024-02056,2024-04-03,8,Logistics scheduling
DSP-2024-02057,SO-2024-02057,2024-03-30,-2,
DSP-2024-02058,SO-2024-02058,2024-03-15,0,
DSP-2024-02059,SO-2024-02059,2024-03-09,-2,
DSP-2024-02060,SO-2024-02060,2024-04-09,-2,
DSP-2024-02061,SO-2024-02061,2024-04-04,-1,
DSP-2024-02062,SO-2024-02062,2024-03-19,0,
DSP-2024-02063,SO-2024-02063,2024-04-11,-2,
DSP-2024-02064,SO-2024-02064,2024-03-15,-1,
DSP-2024-02065,SO-2024-02065,2024-04-05,4,Production backlog
DSP-2024-02066,SO-2024-02066,2024-04-20,2,Logistics scheduling
DSP-2024-02067,SO-2024-02067,2024-03-26,-2,
DSP-2024-02068,SO-2024-02068,2024-03-29,0,
DSP-2024-02069,SO-2024-02069,2024-04-03,0,
DSP-2024-02070,SO-2024-02070,2024-04-20,5,QC hold
DSP-2024-02071,SO-2024-02071,2024-04-11,0,
DSP-2024-02072,SO-2024-02072,2024-04-11,-1,
DSP-2024-02073,SO-2024-02073,2024-04-16,0,
DSP-2024-02074,SO-2024-02074,2024-03-25,-2,
DSP-2024-02075,SO-2024-02075,2024-04-07,-1,
DSP-2024-02076,SO-2024-02076,2024-04-09,-2,
DSP-2024-02077,SO-2024-02077,2024-03-31,0,
DSP-2024-02078,SO-2024-02078,2024-04-13,-1,
DSP-2024-02079,SO-2024-02079,2024-04-05,4,Logistics scheduling
DSP-2024-02080,SO-2024-02080,2024-04-11,-1,
DSP-2024-02081,SO-2024-02081,2024-04-09,2,QC hold
DSP-2024-02082,SO-2024-02082,2024-03-27,1,Customer reschedule
DSP-2024-02083,SO-2024-02083,2024-03-23,-2,
DSP-2024-02084,SO-2024-02084,2024-04-01,-2,
DSP-2024-02085,SO-2024-02085,2024-03-25,0,
DSP-2024-02086,SO-2024-02086,2024-03-21,0,
DSP-2024-02087,SO-2024-02087,2024-04-16,-1,
DSP-2024-02088,SO-2024-02088,2024-04-11,0,
DSP-2024-02089,SO-2024-02089,2024-04-04,-2,
DSP-2024-02090,SO-2024-02090,2024-03-26,0,
DSP-2024-02091,SO-2024-02091,2024-04-14,-2,
DSP-2024-02092,SO-2024-02092,2024-03-22,-2,
DSP-2024-02093,SO-2024-02093,2024-03-31,-1,
DSP-2024-02094,SO-2024-02094,2024-03-28,-2,
DSP-2024-02095,SO-2024-02095,2024-04-01,-1,
DSP-2024-02096,SO-2024-02096,2024-04-06,0,
DSP-2024-02097,SO-2024-02097,2024-04-07,-1,
DSP-2024-02098,SO-2024-02098,2024-04-08,-1,
DSP-2024-02099,SO-2024-02099,2024-03-20,-2,
DSP-2024-02100,SO-2024-02100,2024-03-20,-2,
DSP-2024-02101,SO-2024-02101,2024-04-07,0,
DSP-2024-02102,SO-2024-02102,2024-03-23,-1,
DSP-2024-02103,SO-2024-02103,2024-03-20,-1,
DSP-2024-02104,SO-2024-02104,2024-04-01,0,
DSP-2024-02105,SO-2024-02105,2024-03-22,6,QC hold
DSP-2024-02106,SO-2024-02106,2024-03-15,-1,
DSP-2024-02107,SO-2024-02107,2024-03-10,-2,
DSP-2024-02108,SO-2024-02108,2024-04-15,-1,
DSP-2024-02109,SO-2024-02109,2024-03-27,0,
DSP-2024-02110,SO-2024-02110,2024-03-31,-2,
DSP-2024-02111,SO-2024-02111,2024-04-19,8,Customer reschedule
DSP-2024-02112,SO-2024-02112,2024-04-03,3,QC hold
DSP-2024-02113,SO-2024-02113,2024-04-02,-2,
DSP-2024-02114,SO-2024-02114,2024-04-08,-2,
DSP-2024-02115,SO-2024-02115,2024-04-06,-2,
DSP-2024-02116,SO-2024-02116,2024-04-15,1,Packaging delay
DSP-2024-02117,SO-2024-02117,2024-04-16,-1,
DSP-2024-02118,SO-2024-02118,2024-03-31,0,
DSP-2024-02119,SO-2024-02119,2024-03-12,-2,
DSP-2024-02120,SO-2024-02120,2024-03-30,-2,
DSP-2024-02121,SO-2024-02121,2024-04-02,-2,
DSP-2024-02122,SO-2024-02122,2024-04-06,3,Logistics scheduling
DSP-2024-02123,SO-2024-02123,2024-04-26,4,Customer reschedule
DSP-2024-02124,SO-2024-02124,2024-04-13,3,QC hold
DSP-2024-02125,SO-2024-02125,2024-04-17,1,QC hold
DSP-2024-02126,SO-2024-02126,2024-04-13,0,
DSP-2024-02127,SO-2024-02127,2024-04-07,-1,
DSP-2024-02128,SO-2024-02128,2024-04-12,-1,
DSP-2024-02129,SO-2024-02129,2024-03-14,0,
DSP-2024-02130,SO-2024-02130,2024-03-16,-2,
DSP-2024-02131,SO-2024-02131,2024-03-28,7,Material shortage
DSP-2024-02132,SO-2024-02132,2024-03-29,5,Packaging delay
DSP-2024-02133,SO-2024-02133,2024-04-12,-1,
DSP-2024-02134,SO-2024-02134,2024-03-21,3,Production backlog
DSP-2024-02135,SO-2024-02135,2024-04-09,9,Production backlog
DSP-2024-02136,SO-2024-02136,2024-04-11,0,
DSP-2024-02137,SO-2024-02137,2024-03-22,7,Material shortage
DSP-2024-02138,SO-2024-02138,2024-03-17,1,Customer reschedule
DSP-2024-02139,SO-2024-02139,2024-03-29,0,
DSP-2024-02140,SO-2024-02140,2024-04-06,2,Customer reschedule
DSP-2024-02141,SO-2024-02141,2024-03-22,-2,
DSP-2024-02142,SO-2024-02142,2024-03-24,2,Production backlog
DSP-2024-02143,SO-2024-02143,2024-04-13,-1,
DSP-2024-02144,SO-2024-02144,2024-04-08,0,
DSP-2024-02145,SO-2024-02145,2024-03-30,-2,
DSP-2024-02146,SO-2024-02146,2024-03-27,4,Material shortage
DSP-2024-02147,SO-2024-02147,2024-04-06,-2,
DSP-2024-02148,SO-2024-02148,2024-04-07,2,Production backlog
DSP-2024-02149,SO-2024-02149,2024-04-02,-2,
DSP-2024-02150,SO-2024-02150,2024-04-07,-1,
DSP-2024-02151,SO-2024-02151,2024-03-23,-2,
DSP-2024-02152,SO-2024-02152,2024-04-12,-1,
DSP-2024-02153,SO-2024-02153,2024-03-13,-1,
DSP-2024-02154,SO-2024-02154,2024-03-19,0,
DSP-2024-02155,SO-2024-02155,2024-04-05,-1,
DSP-2024-02156,SO-2024-02156,2024-03-30,-2,
DSP-2024-02157,SO-2024-02157,2024-04-12,-1,
DSP-2024-02158,SO-2024-02158,2024-04-01,0,
DSP-2024-02159,SO-2024-02159,2024-04-18,3,Logistics scheduling
DSP-2024-02160,SO-2024-02160,2024-04-21,2,QC hold
DSP-2024-02161,SO-2024-02161,2024-04-14,-2,
DSP-2024-02162,SO-2024-02162,2024-04-04,0,
DSP-2024-02163,SO-2024-02163,2024-03-31,1,Packaging delay
DSP-2024-02164,SO-2024-02164,2024-03-23,-1,
DSP-2024-02165,SO-2024-02165,2024-04-08,-2,
DSP-2024-02166,SO-2024-02166,2024-03-31,1,Material shortage
DSP-2024-02167,SO-2024-02167,2024-04-10,0,
DSP-2024-02168,SO-2024-02168,2024-03-29,-2,
DSP-2024-02169,SO-2024-02169,2024-03-16,3,Packaging delay
DSP-2024-02170,SO-2024-02170,2024-04-06,-2,
DSP-2024-02171,SO-2024-02171,2024-03-24,-1,
DSP-2024-02172,SO-2024-02172,2024-03-24,-1,
DSP-2024-02173,SO-2024-02173,2024-03-29,1,Customer reschedule
DSP-2024-02174,SO-2024-02174,2024-04-07,-2,
DSP-2024-02175,SO-2024-02175,2024-04-05,-1,
DSP-2024-02176,SO-2024-02176,2024-04-04,-2,
DSP-2024-02177,SO-2024-02177,2024-04-07,-2,
DSP-2024-02178,SO-2024-02178,2024-05-01,0,
DSP-2024-02179,SO-2024-02179,2024-05-07,-2,
DSP-2024-02180,SO-2024-02180,2024-04-23,1,Logistics scheduling
DSP-2024-02181,SO-2024-02181,2024-05-03,2,Production backlog
DSP-2024-02182,SO-2024-02182,2024-04-17,-2,
DSP-2024-02183,SO-2024-02183,2024-04-22,1,Logistics scheduling
DSP-2024-02184,SO-2024-02184,2024-05-02,1,Packaging delay
DSP-2024-02185,SO-2024-02185,2024-05-03,-1,
DSP-2024-02186,SO-2024-02186,2024-04-29,-2,
DSP-2024-02187,SO-2024-02187,2024-05-12,12,Material shortage
DSP-2024-02188,SO-2024-02188,2024-05-02,-2,
DSP-2024-02189,SO-2024-02189,2024-04-25,0,
DSP-2024-02190,SO-2024-02190,2024-04-22,0,
DSP-2024-02191,SO-2024-02191,2024-05-03,-2,
DSP-2024-02192,SO-2024-02192,2024-05-04,0,
DSP-2024-02193,SO-2024-02193,2024-04-25,-2,
DSP-2024-02194,SO-2024-02194,2024-04-25,7,Logistics scheduling
DSP-2024-02195,SO-2024-02195,2024-04-14,-1,
DSP-2024-02196,SO-2024-02196,2024-04-06,-1,
DSP-2024-02197,SO-2024-02197,2024-04-27,-1,
DSP-2024-02198,SO-2024-02198,2024-05-16,-2,
DSP-2024-02199,SO-2024-02199,2024-04-06,-1,
DSP-2024-02200,SO-2024-02200,2024-04-27,0,
DSP-2024-02201,SO-2024-02201,2024-04-23,-2,
DSP-2024-02202,SO-2024-02202,2024-04-28,-1,
DSP-2024-02203,SO-2024-02203,2024-04-18,0,
DSP-2024-02204,SO-2024-02204,2024-05-20,0,
DSP-2024-02205,SO-2024-02205,2024-05-21,3,Logistics scheduling
DSP-2024-02206,SO-2024-02206,2024-04-25,-1,
DSP-2024-02207,SO-2024-02207,2024-05-07,1,Customer reschedule
DSP-2024-02208,SO-2024-02208,2024-05-15,-2,
DSP-2024-02209,SO-2024-02209,2024-05-30,7,Customer reschedule
DSP-2024-02210,SO-2024-02210,2024-04-27,-1,
DSP-2024-02211,SO-2024-02211,2024-05-12,-1,
DSP-2024-02212,SO-2024-02212,2024-04-27,2,Packaging delay
DSP-2024-02213,SO-2024-02213,2024-04-20,0,
DSP-2024-02214,SO-2024-02214,2024-05-16,8,Logistics scheduling
DSP-2024-02215,SO-2024-02215,2024-05-02,1,Production backlog
DSP-2024-02216,SO-2024-02216,2024-04-29,5,QC hold
DSP-2024-02217,SO-2024-02217,2024-05-05,0,
DSP-2024-02218,SO-2024-02218,2024-05-12,-2,
DSP-2024-02219,SO-2024-02219,2024-05-08,0,
DSP-2024-02220,SO-2024-02220,2024-05-18,1,Material shortage
DSP-2024-02221,SO-2024-02221,2024-04-13,-2,
DSP-2024-02222,SO-2024-02222,2024-05-01,0,
DSP-2024-02223,SO-2024-02223,2024-05-15,-2,
DSP-2024-02224,SO-2024-02224,2024-04-24,-2,
DSP-2024-02225,SO-2024-02225,2024-04-26,-2,
DSP-2024-02226,SO-2024-02226,2024-04-12,-2,
DSP-2024-02227,SO-2024-02227,2024-05-06,-2,
DSP-2024-02228,SO-2024-02228,2024-05-13,-1,
DSP-2024-02229,SO-2024-02229,2024-04-19,0,
DSP-2024-02230,SO-2024-02230,2024-04-13,2,QC hold
DSP-2024-02231,SO-2024-02231,2024-04-07,-1,
DSP-2024-02232,SO-2024-02232,2024-04-29,3,Material shortage
DSP-2024-02233,SO-2024-02233,2024-04-07,-1,
DSP-2024-02234,SO-2024-02234,2024-04-26,-1,
DSP-2024-02235,SO-2024-02235,2024-05-07,-1,
DSP-2024-02236,SO-2024-02236,2024-05-04,-2,
DSP-2024-02237,SO-2024-02237,2024-05-16,0,
DSP-2024-02238,SO-2024-02238,2024-04-22,-2,
DSP-2024-02239,SO-2024-02239,2024-05-19,-1,
DSP-2024-02240,SO-2024-02240,2024-04-30,7,Packaging delay
DSP-2024-02241,SO-2024-02241,2024-05-05,-2,
DSP-2024-02242,SO-2024-02242,2024-04-25,0,
DSP-2024-02243,SO-2024-02243,2024-05-13,-1,
DSP-2024-02244,SO-2024-02244,2024-04-25,0,
DSP-2024-02245,SO-2024-02245,2024-05-20,-1,
DSP-2024-02246,SO-2024-02246,2024-04-24,0,
DSP-2024-02247,SO-2024-02247,2024-04-23,-1,
DSP-2024-02248,SO-2024-02248,2024-04-27,0,
DSP-2024-02249,SO-2024-02249,2024-04-19,3,Customer reschedule
DSP-2024-02250,SO-2024-02250,2024-04-25,-2,
DSP-2024-02251,SO-2024-02251,2024-05-04,5,Material shortage
DSP-2024-02252,SO-2024-02252,2024-05-01,3,Material shortage
DSP-2024-02253,SO-2024-02253,2024-04-22,-2,
DSP-2024-02254,SO-2024-02254,2024-04-24,0,
DSP-2024-02255,SO-2024-02255,2024-05-10,5,Production backlog
DSP-2024-02256,SO-2024-02256,2024-04-30,-2,
DSP-2024-02257,SO-2024-02257,2024-05-18,0,
DSP-2024-02258,SO-2024-02258,2024-05-03,-2,
DSP-2024-02259,SO-2024-02259,2024-05-13,-1,
DSP-2024-02260,SO-2024-02260,2024-05-12,-1,
DSP-2024-02261,SO-2024-02261,2024-04-22,-2,
DSP-2024-02262,SO-2024-02262,2024-05-14,1,Logistics scheduling
DSP-2024-02263,SO-2024-02263,2024-04-17,-1,
DSP-2024-02264,SO-2024-02264,2024-05-05,4,Material shortage
DSP-2024-02265,SO-2024-02265,2024-04-18,-2,
DSP-2024-02266,SO-2024-02266,2024-04-04,-1,
DSP-2024-02267,SO-2024-02267,2024-05-06,-2,
DSP-2024-02268,SO-2024-02268,2024-05-07,2,Packaging delay
DSP-2024-02269,SO-2024-02269,2024-04-23,0,
DSP-2024-02270,SO-2024-02270,2024-04-14,-1,
DSP-2024-02271,SO-2024-02271,2024-04-30,0,
DSP-2024-02272,SO-2024-02272,2024-05-15,1,Packaging delay
DSP-2024-02273,SO-2024-02273,2024-04-07,0,
DSP-2024-02274,SO-2024-02274,2024-05-13,0,
DSP-2024-02275,SO-2024-02275,2024-05-12,-1,
