mr_id,order_id,sku,mr_raised_date,mr_fulfilled_date,shortage_flag,shortage_qty
MR-2023-00244,SO-2023-00244,IND-EPL-001,2023-02-19 10:10:00,2023-02-19 10:23:00,False,0
MR-2023-00245,SO-2023-00245,OUT-FLD-001,2023-02-19 13:19:00,2023-02-19 16:20:00,True,15
MR-2023-00246,SO-2023-00246,IND-COB-001,2023-03-01 12:23:00,2023-03-01 12:42:00,False,0
MR-2023-00247,SO-2023-00247,IND-EPL-001,2023-02-16 14:30:00,2023-02-16 15:04:00,False,0
MR-2023-00248,SO-2023-00248,IND-EPL-001,2023-02-11 11:52:00,2023-02-11 12:35:00,False,0
MR-2023-00249,SO-2023-00249,IND-WGL-001,2023-02-04 09:48:00,2023-02-04 10:23:00,False,0
MR-2023-00250,SO-2023-00250,IND-EPL-001,2023-02-28 13:06:00,2023-02-28 13:27:00,False,0
MR-2023-00251,SO-2023-00251,IND-BAT-001,2023-02-10 14:00:00,2023-02-10 14:44:00,False,0
MR-2023-00252,SO-2023-00252,IND-HBU-001,2023-03-03 10:00:00,2023-03-03 10:21:00,False,0
MR-2023-00253,SO-2023-00253,OUT-STR-001,2023-02-12 07:24:00,2023-02-12 08:07:00,False,0
MR-2023-00254,SO-2023-00254,IND-EPL-001,2023-02-23 09:48:00,2023-02-23 09:59:00,False,0
MR-2023-00255,SO-2023-00255,IND-BAT-001,2023-02-23 11:56:00,2023-02-23 12:30:00,False,0
MR-2023-00256,SO-2023-00256,OUT-FLD-001,2023-02-27 11:09:00,2023-02-27 11:29:00,False,0
MR-2023-00257,SO-2023-00257,IND-HBU-001,2023-02-10 09:08:00,2023-02-10 09:31:00,False,0
MR-2023-00258,SO-2023-00258,OUT-FLD-001,2023-02-23 07:18:00,2023-02-23 11:10:00,True,3
MR-2023-00259,SO-2023-00259,IND-WGL-001,2023-03-28 14:21:00,2023-03-28 14:51:00,False,0
MR-2023-00260,SO-2023-00260,IND-BAT-001,2023-03-25 07:18:00,2023-03-25 07:40:00,False,0
MR-2023-00261,SO-2023-00261,IND-BAT-001,2023-03-05 08:15:00,2023-03-05 08:41:00,False,0
MR-2023-00262,SO-2023-00262,IND-WGL-001,2023-03-15 11:16:00,2023-03-15 11:39:00,False,0
MR-2023-00263,SO-2023-00263,OUT-FLD-001,2023-03-24 14:17:00,2023-03-24 14:36:00,False,0
MR-2023-00264,SO-2023-00264,IND-EPL-001,2023-03-15 07:02:00,2023-03-15 07:23:00,False,0
MR-2023-00265,SO-2023-00265,IND-BLB-001,2023-03-10 14:52:00,2023-03-10 15:24:00,False,0
MR-2023-00266,SO-2023-00266,IND-HBU-001,2023-03-16 10:39:00,2023-03-16 11:02:00,False,0
MR-2023-00267,SO-2023-00267,OUT-FLD-001,2023-03-19 11:45:00,2023-03-19 12:08:00,False,0
MR-2023-00268,SO-2023-00268,IND-EPL-001,2023-03-08 14:35:00,2023-03-08 16:19:00,True,7
MR-2023-00269,SO-2023-00269,OUT-FLD-001,2023-03-03 11:46:00,2023-03-03 12:20:00,False,0
MR-2023-00270,SO-2023-00270,OUT-FLD-001,2023-03-11 11:55:00,2023-03-11 12:14:00,False,0
MR-2023-00271,SO-2023-00271,IND-EPL-001,2023-03-08 09:44:00,2023-03-08 10:22:00,False,0
MR-2023-00272,SO-2023-00272,IND-COB-001,2023-03-25 14:36:00,2023-03-25 14:50:00,False,0
MR-2023-00273,SO-2023-00273,IND-BAT-001,2023-03-20 10:28:00,2023-03-20 10:42:00,False,0
MR-2023-00274,SO-2023-00274,OUT-STR-001,2023-03-18 08:02:00,2023-03-18 08:22:00,False,0
MR-2023-00275,SO-2023-00275,IND-HBU-001,2023-03-17 09:20:00,2023-03-17 09:43:00,False,0
MR-2023-00276,SO-2023-00276,IND-HBU-001,2023-03-24 07:06:00,2023-03-24 07:28:00,False,0
MR-2023-00277,SO-2023-00277,IND-COB-001,2023-03-24 11:15:00,2023-03-24 11:41:00,False,0
MR-2023-00278,SO-2023-00278,IND-WGL-001,2023-03-12 11:18:00,2023-03-12 11:29:00,False,0
MR-2023-00279,SO-2023-00279,IND-BAT-001,2023-03-24 11:04:00,2023-03-24 11:35:00,False,0
MR-2023-00280,SO-2023-00280,OUT-STR-001,2023-03-12 09:00:00,2023-03-12 09:26:00,False,0
MR-2023-00281,SO-2023-00281,OUT-STR-001,2023-03-15 12:21:00,2023-03-15 16:12:00,True,11
MR-2023-00282,SO-2023-00282,IND-HBU-001,2023-03-04 07:54:00,2023-03-04 08:17:00,False,0
MR-2023-00283,SO-2023-00283,OUT-STR-001,2023-03-29 11:09:00,2023-03-29 11:46:00,False,0
MR-2023-00284,SO-2023-00284,OUT-STR-001,2023-03-05 13:17:00,2023-03-05 13:32:00,False,0
MR-2023-00285,SO-2023-00285,IND-HBU-001,2023-03-14 10:39:00,2023-03-14 10:51:00,False,0
MR-2023-00286,SO-2023-00286,OUT-STR-001,2023-03-24 08:31:00,2023-03-24 09:12:00,False,0
MR-2023-00287,SO-2023-00287,IND-BAT-001,2023-03-29 10:39:00,2023-03-29 11:10:00,False,0
MR-2023-00288,SO-2023-00288,IND-PAN-001,2023-03-21 08:34:00,2023-03-21 08:57:00,False,0
MR-2023-00289,SO-2023-00289,IND-BAT-001,2023-03-30 08:41:00,2023-03-30 09:14:00,False,0
MR-2023-00290,SO-2023-00290,IND-BAT-001,2023-03-26 08:09:00,2023-03-26 08:30:00,False,0
MR-2023-00291,SO-2023-00291,IND-BAT-001,2023-03-18 07:57:00,2023-03-18 08:30:00,False,0
MR-2023-00292,SO-2023-00292,OUT-FLD-001,2023-04-02 12:13:00,2023-04-02 12:26:00,False,0
MR-2023-00293,SO-2023-00293,IND-BLB-001,2023-03-09 09:40:00,2023-03-09 10:03:00,False,0
MR-2023-00294,SO-2023-00294,IND-HBU-001,2023-03-16 07:56:00,2023-03-16 08:06:00,False,0
MR-2023-00295,SO-2023-00295,IND-WGL-001,2023-03-18 07:40:00,2023-03-18 07:52:00,False,0
MR-2023-00296,SO-2023-00296,IND-BAT-001,2023-03-04 10:39:00,2023-03-04 10:55:00,False,0
MR-2023-00297,SO-2023-00297,IND-BAT-001,2023-03-12 13:22:00,2023-03-12 14:04:00,False,0
MR-2023-00298,SO-2023-00298,IND-EPL-001,2023-03-09 08:59:00,2023-03-09 09:41:00,False,0
MR-2023-00299,SO-2023-00299,IND-BLB-001,2023-03-22 13:42:00,2023-03-22 14:02:00,False,0
MR-2023-00300,SO-2023-00300,IND-COB-001,2023-03-11 11:47:00,2023-03-11 12:25:00,False,0
MR-2023-00301,SO-2023-00301,OUT-STR-001,2023-03-22 12:36:00,2023-03-22 13:07:00,False,0
MR-2023-00302,SO-2023-00302,OUT-FLD-001,2023-03-05 13:10:00,2023-03-05 13:22:00,False,0
MR-2023-00303,SO-2023-00303,IND-BLB-001,2023-03-14 11:11:00,2023-03-14 11:35:00,False,0
MR-2023-00304,SO-2023-00304,IND-WGL-001,2023-03-04 09:50:00,2023-03-04 10:15:00,False,0
MR-2023-00305,SO-2023-00305,OUT-FLD-001,2023-03-18 13:17:00,2023-03-18 13:52:00,False,0
MR-2023-00306,SO-2023-00306,IND-BLB-001,2023-03-23 11:29:00,2023-03-23 11:52:00,False,0
MR-2023-00307,SO-2023-00307,IND-EPL-001,2023-03-25 08:16:00,2023-03-25 08:39:00,False,0
MR-2023-00308,SO-2023-00308,OUT-STR-001,2023-03-08 13:16:00,2023-03-08 13:32:00,False,0
MR-2023-00309,SO-2023-00309,OUT-STR-001,2023-03-13 14:31:00,2023-03-13 20:50:00,True,7
MR-2023-00310,SO-2023-00310,IND-BLB-001,2023-03-26 11:51:00,2023-03-26 12:14:00,False,0
MR-2023-00311,SO-2023-00311,IND-HBU-001,2023-03-16 11:38:00,2023-03-16 12:01:00,False,0
MR-2023-00312,SO-2023-00312,IND-BAT-001,2023-03-18 12:13:00,2023-03-18 12:25:00,False,0
MR-2023-00313,SO-2023-00313,OUT-STR-001,2023-03-18 07:41:00,2023-03-18 07:55:00,False,0
MR-2023-00314,SO-2023-00314,IND-PAN-001,2023-03-15 09:29:00,2023-03-15 09:55:00,False,0
MR-2023-00315,SO-2023-00315,OUT-FLD-001,2023-03-10 07:20:00,2023-03-10 07:51:00,False,0
MR-2023-00316,SO-2023-00316,IND-WGL-001,2023-03-16 08:55:00,2023-03-16 13:35:00,True,11
MR-2023-00317,SO-2023-00317,IND-HBU-001,2023-03-24 11:54:00,2023-03-24 12:08:00,False,0
MR-2023-00318,SO-2023-00318,IND-HBU-001,2023-03-05 09:57:00,2023-03-05 10:40:00,False,0
MR-2023-00319,SO-2023-00319,IND-HBU-001,2023-03-18 13:11:00,2023-03-18 13:30:00,False,0
MR-2023-00320,SO-2023-00320,IND-PAN-001,2023-03-25 11:57:00,2023-03-25 12:18:00,False,0
MR-2023-00321,SO-2023-00321,IND-HBU-001,2023-03-11 07:09:00,2023-03-11 07:42:00,False,0
MR-2023-00322,SO-2023-00322,IND-COB-001,2023-03-18 13:39:00,2023-03-18 14:09:00,False,0
MR-2023-00323,SO-2023-00323,IND-COB-001,2023-03-07 07:18:00,2023-03-07 08:01:00,False,0
MR-2023-00324,SO-2023-00324,IND-PAN-001,2023-03-30 12:04:00,2023-03-30 17:27:00,True,30
MR-2023-00325,SO-2023-00325,IND-PAN-001,2023-03-15 13:01:00,2023-03-15 13:16:00,False,0
MR-2023-00326,SO-2023-00326,IND-COB-001,2023-03-24 12:48:00,2023-03-24 13:01:00,False,0
MR-2023-00327,SO-2023-00327,IND-BAT-001,2023-03-31 08:47:00,2023-03-31 09:04:00,False,0
MR-2023-00328,SO-2023-00328,IND-BAT-001,2023-03-16 14:19:00,2023-03-16 14:36:00,False,0
MR-2023-00329,SO-2023-00329,OUT-FLD-001,2023-03-11 11:33:00,2023-03-11 12:01:00,False,0
MR-2023-00330,SO-2023-00330,IND-WGL-001,2023-03-25 13:45:00,2023-03-25 18:04:00,True,1
MR-2023-00331,SO-2023-00331,IND-BAT-001,2023-03-30 07:09:00,2023-03-30 07:42:00,False,0
MR-2023-00332,SO-2023-00332,OUT-FLD-001,2023-03-29 11:03:00,2023-03-29 11:16:00,False,0
MR-2023-00333,SO-2023-00333,OUT-FLD-001,2023-03-05 14:24:00,2023-03-05 15:05:00,False,0
MR-2023-00334,SO-2023-00334,IND-PAN-001,2023-04-02 08:00:00,2023-04-02 08:42:00,False,0
MR-2023-00335,SO-2023-00335,OUT-STR-001,2023-03-29 10:10:00,2023-03-29 10:24:00,False,0
MR-2023-00336,SO-2023-00336,OUT-FLD-001,2023-03-29 09:22:00,2023-03-29 09:39:00,False,0
MR-2023-00337,SO-2023-00337,IND-BLB-001,2023-03-04 12:19:00,2023-03-04 13:51:00,True,14
MR-2023-00338,SO-2023-00338,IND-BLB-001,2023-03-24 10:42:00,2023-03-24 13:41:00,True,30
MR-2023-00339,SO-2023-00339,IND-HBU-001,2023-03-25 14:21:00,2023-03-25 14:32:00,False,0
MR-2023-00340,SO-2023-00340,IND-EPL-001,2023-03-11 12:30:00,2023-03-11 13:04:00,False,0
MR-2023-00341,SO-2023-00341,OUT-FLD-001,2023-03-23 10:45:00,2023-03-23 11:27:00,False,0
MR-2023-00342,SO-2023-00342,OUT-STR-001,2023-03-29 13:29:00,2023-03-29 13:51:00,False,0
MR-2023-00343,SO-2023-00343,IND-EPL-001,2023-03-09 13:14:00,2023-03-09 13:46:00,False,0
MR-2023-00344,SO-2023-00344,IND-WGL-001,2023-04-02 08:39:00,2023-04-02 09:09:00,False,0
MR-2023-00345,SO-2023-00345,IND-WGL-001,2023-03-11 11:37:00,2023-03-11 12:11:00,False,0
MR-2023-00346,SO-2023-00346,OUT-FLD-001,2023-03-25 14:18:00,2023-03-25 14:38:00,False,0
MR-2023-00347,SO-2023-00347,OUT-STR-001,2023-03-06 13:54:00,2023-03-06 14:33:00,False,0
MR-2023-00348,SO-2023-00348,IND-BLB-001,2023-03-29 07:07:00,2023-03-29 07:49:00,False,0
MR-2023-00349,SO-2023-00349,IND-WGL-001,2023-03-21 09:43:00,2023-03-21 10:20:00,False,0
MR-2023-00350,SO-2023-00350,OUT-STR-001,2023-03-22 10:05:00,2023-03-22 16:46:00,True,5
MR-2023-00351,SO-2023-00351,IND-PAN-001,2023-03-24 10:57:00,2023-03-24 11:28:00,False,0
MR-2023-00352,SO-2023-00352,IND-BLB-001,2023-03-20 14:32:00,2023-03-20 15:09:00,False,0
MR-2023-00353,SO-2023-00353,IND-HBU-001,2023-03-19 11:06:00,2023-03-19 11:26:00,False,0
MR-2023-00354,SO-2023-00354,IND-EPL-001,2023-03-25 07:50:00,2023-03-25 16:10:00,True,38
MR-2023-00355,SO-2023-00355,IND-COB-001,2023-04-03 14:39:00,2023-04-03 21:20:00,True,4
MR-2023-00356,SO-2023-00356,OUT-FLD-001,2023-03-22 09:50:00,2023-03-22 10:34:00,False,0
MR-2023-00357,SO-2023-00357,IND-COB-001,2023-03-24 07:52:00,2023-03-24 08:11:00,False,0
MR-2023-00358,SO-2023-00358,IND-BAT-001,2023-03-20 14:01:00,2023-03-20 16:46:00,True,39
MR-2023-00359,SO-2023-00359,IND-COB-001,2023-03-17 11:44:00,2023-03-17 12:08:00,False,0
MR-2023-00360,SO-2023-00360,IND-PAN-001,2023-03-04 10:30:00,2023-03-04 10:51:00,False,0
MR-2023-00361,SO-2023-00361,OUT-FLD-001,2023-03-16 12:17:00,2023-03-16 12:50:00,False,0
MR-2023-00362,SO-2023-00362,OUT-FLD-001,2023-03-30 13:17:00,2023-03-30 13:49:00,False,0
MR-2023-00363,SO-2023-00363,IND-COB-001,2023-03-30 14:55:00,2023-03-30 15:16:00,False,0
MR-2023-00364,SO-2023-00364,IND-BAT-001,2023-03-23 10:57:00,2023-03-23 11:32:00,False,0
MR-2023-00365,SO-2023-00365,OUT-FLD-001,2023-03-08 13:58:00,2023-03-08 20:58:00,True,11
MR-2023-00366,SO-2023-00366,IND-BAT-001,2023-03-31 09:00:00,2023-03-31 09:34:00,False,0
MR-2023-00367,SO-2023-00367,IND-COB-001,2023-03-20 08:19:00,2023-03-20 08:44:00,False,0
MR-2023-00368,SO-2023-00368,IND-BAT-001,2023-03-08 12:13:00,2023-03-08 12:32:00,False,0
MR-2023-00369,SO-2023-00369,IND-EPL-001,2023-03-24 11:48:00,2023-03-24 12:00:00,False,0
MR-2023-00370,SO-2023-00370,IND-WGL-001,2023-03-30 10:44:00,2023-03-30 11:12:00,False,0
MR-2023-00371,SO-2023-00371,IND-BAT-001,2023-03-10 08:43:00,2023-03-10 09:00:00,False,0
MR-2023-00372,SO-2023-00372,IND-WGL-001,2023-03-14 12:18:00,2023-03-14 12:37:00,False,0
MR-2023-00373,SO-2023-00373,IND-WGL-001,2023-03-19 10:11:00,2023-03-19 10:42:00,False,0
MR-2023-00374,SO-2023-00374,IND-BLB-001,2023-03-16 07:53:00,2023-03-16 08:24:00,False,0
MR-2023-00375,SO-2023-00375,IND-COB-001,2023-03-10 11:14:00,2023-03-10 11:36:00,False,0
MR-2023-00376,SO-2023-00376,IND-BAT-001,2023-03-12 11:46:00,2023-03-12 12:25:00,False,0
MR-2023-00377,SO-2023-00377,IND-BAT-001,2023-03-11 09:02:00,2023-03-11 09:39:00,False,0
MR-2023-00378,SO-2023-00378,OUT-STR-001,2023-03-11 14:05:00,2023-03-11 14:38:00,False,0
MR-2023-00379,SO-2023-00379,IND-WGL-001,2023-04-01 07:02:00,2023-04-01 07:26:00,False,0
MR-2023-00380,SO-2023-00380,IND-EPL-001,2023-03-09 14:42:00,2023-03-09 14:57:00,False,0
MR-2023-00381,SO-2023-00381,OUT-STR-001,2023-03-18 12:35:00,2023-03-18 13:14:00,False,0
MR-2023-00382,SO-2023-00382,IND-PAN-001,2023-03-22 13:57:00,2023-03-22 14:15:00,False,0
MR-2023-00383,SO-2023-00383,IND-BLB-001,2023-03-08 11:48:00,2023-03-08 12:20:00,False,0
MR-2023-00384,SO-2023-00384,IND-WGL-001,2023-04-02 13:13:00,2023-04-02 13:38:00,False,0
MR-2023-00385,SO-2023-00385,IND-BAT-001,2023-03-06 10:57:00,2023-03-06 14:03:00,True,22
MR-2023-00386,SO-2023-00386,IND-BLB-001,2023-03-11 09:43:00,2023-03-11 10:11:00,False,0
MR-2023-00387,SO-2023-00387,IND-WGL-001,2023-03-30 13:46:00,2023-03-30 14:24:00,False,0
MR-2023-00388,SO-2023-00388,IND-COB-001,2023-03-11 12:50:00,2023-03-11 13:18:00,False,0
MR-2023-00389,SO-2023-00389,IND-WGL-001,2023-03-31 11:28:00,2023-03-31 11:53:00,False,0
MR-2023-00390,SO-2023-00390,IND-BLB-001,2023-03-23 10:09:00,2023-03-23 10:30:00,False,0
MR-2023-00391,SO-2023-00391,OUT-FLD-001,2023-03-06 10:54:00,2023-03-06 17:46:00,True,4
MR-2023-00392,SO-2023-00392,OUT-FLD-001,2023-03-02 10:02:00,2023-03-02 10:23:00,False,0
MR-2023-00393,SO-2023-00393,IND-EPL-001,2023-03-11 08:04:00,2023-03-11 09:32:00,True,41
MR-2023-00394,SO-2023-00394,IND-BLB-001,2023-03-20 10:22:00,2023-03-20 10:33:00,False,0
MR-2023-00395,SO-2023-00395,IND-PAN-001,2023-03-24 07:44:00,2023-03-24 08:28:00,False,0
MR-2023-00396,SO-2023-00396,IND-PAN-001,2023-03-18 07:12:00,2023-03-18 07:52:00,False,0
MR-2023-00397,SO-2023-00397,IND-COB-001,2023-03-25 14:13:00,2023-03-25 14:30:00,False,0
MR-2023-00398,SO-2023-00398,OUT-STR-001,2023-03-27 10:13:00,2023-03-27 10:24:00,False,0
MR-2023-00399,SO-2023-00399,IND-BLB-001,2023-04-02 14:55:00,2023-04-02 15:21:00,False,0
MR-2023-00400,SO-2023-00400,IND-BAT-001,2023-03-07 11:44:00,2023-03-07 12:09:00,False,0
MR-2023-00401,SO-2023-00401,IND-BLB-001,2023-05-05 07:05:00,2023-05-05 07:42:00,False,0
MR-2023-00402,SO-2023-00402,IND-BAT-001,2023-04-07 14:57:00,2023-04-07 15:32:00,False,0
MR-2023-00403,SO-2023-00403,IND-BAT-001,2023-04-27 12:59:00,2023-04-27 13:32:00,False,0
MR-2023-00404,SO-2023-00404,IND-BAT-001,2023-04-09 09:49:00,2023-04-09 10:07:00,False,0
MR-2023-00405,SO-2023-00405,OUT-FLD-001,2023-04-04 10:14:00,2023-04-04 10:55:00,False,0
MR-2023-00406,SO-2023-00406,IND-WGL-001,2023-04-21 13:52:00,2023-04-21 14:17:00,False,0
MR-2023-00407,SO-2023-00407,IND-HBU-001,2023-04-16 14:15:00,2023-04-16 14:58:00,False,0
MR-2023-00408,SO-2023-00408,IND-EPL-001,2023-04-06 12:03:00,2023-04-06 12:43:00,False,0
MR-2023-00409,SO-2023-00409,IND-EPL-001,2023-04-27 09:46:00,2023-04-27 10:16:00,False,0
MR-2023-00410,SO-2023-00410,IND-WGL-001,2023-04-30 07:54:00,2023-04-30 08:08:00,False,0
MR-2023-00411,SO-2023-00411,IND-PAN-001,2023-04-22 13:34:00,2023-04-22 18:08:00,True,46
MR-2023-00412,SO-2023-00412,IND-PAN-001,2023-04-07 13:46:00,2023-04-07 14:14:00,False,0
MR-2023-00413,SO-2023-00413,IND-WGL-001,2023-04-26 08:05:00,2023-04-26 08:44:00,False,0
MR-2023-00414,SO-2023-00414,OUT-STR-001,2023-04-20 07:38:00,2023-04-20 08:22:00,False,0
MR-2023-00415,SO-2023-00415,IND-WGL-001,2023-04-24 13:16:00,2023-04-24 13:26:00,False,0
MR-2023-00416,SO-2023-00416,IND-BLB-001,2023-04-09 09:58:00,2023-04-09 10:38:00,False,0
MR-2023-00417,SO-2023-00417,IND-WGL-001,2023-04-22 09:55:00,2023-04-22 10:32:00,False,0
MR-2023-00418,SO-2023-00418,IND-BAT-001,2023-04-13 11:53:00,2023-04-13 12:20:00,False,0
MR-2023-00419,SO-2023-00419,IND-EPL-001,2023-04-13 08:34:00,2023-04-13 09:12:00,False,0
MR-2023-00420,SO-2023-00420,IND-HBU-001,2023-04-21 13:55:00,2023-04-21 14:33:00,False,0
MR-2023-00421,SO-2023-00421,OUT-STR-001,2023-04-27 13:22:00,2023-04-27 14:05:00,False,0
MR-2023-00422,SO-2023-00422,OUT-FLD-001,2023-04-08 13:34:00,2023-04-08 14:12:00,False,0
MR-2023-00423,SO-2023-00423,IND-EPL-001,2023-04-08 11:00:00,2023-04-08 14:45:00,True,11
MR-2023-00424,SO-2023-00424,OUT-STR-001,2023-04-08 11:14:00,2023-04-08 11:37:00,False,0
MR-2023-00425,SO-2023-00425,IND-BAT-001,2023-04-30 10:46:00,2023-04-30 11:06:00,False,0
MR-2023-00426,SO-2023-00426,IND-BLB-001,2023-04-06 07:01:00,2023-04-06 07:23:00,False,0
MR-2023-00427,SO-2023-00427,IND-PAN-001,2023-05-02 07:45:00,2023-05-02 13:21:00,True,14
MR-2023-00428,SO-2023-00428,OUT-FLD-001,2023-04-16 14:48:00,2023-04-16 15:29:00,False,0
MR-2023-00429,SO-2023-00429,IND-EPL-001,2023-04-08 09:37:00,2023-04-08 09:47:00,False,0
MR-2023-00430,SO-2023-00430,OUT-STR-001,2023-04-27 09:46:00,2023-04-27 13:13:00,True,8
MR-2023-00431,SO-2023-00431,IND-PAN-001,2023-04-30 12:58:00,2023-04-30 13:40:00,False,0
MR-2023-00432,SO-2023-00432,OUT-FLD-001,2023-05-04 10:39:00,2023-05-04 10:54:00,False,0
MR-2023-00433,SO-2023-00433,IND-EPL-001,2023-04-15 07:00:00,2023-04-15 07:22:00,False,0
MR-2023-00434,SO-2023-00434,IND-EPL-001,2023-04-19 07:37:00,2023-04-19 08:02:00,False,0
MR-2023-00435,SO-2023-00435,IND-BLB-001,2023-04-13 13:38:00,2023-04-13 13:56:00,False,0
MR-2023-00436,SO-2023-00436,IND-PAN-001,2023-05-05 12:47:00,2023-05-05 12:57:00,False,0
MR-2023-00437,SO-2023-00437,OUT-STR-001,2023-04-29 13:33:00,2023-04-29 14:16:00,False,0
MR-2023-00438,SO-2023-00438,IND-WGL-001,2023-04-25 07:52:00,2023-04-25 08:14:00,False,0
MR-2023-00439,SO-2023-00439,IND-HBU-001,2023-04-29 14:08:00,2023-04-29 14:31:00,False,0
MR-2023-00440,SO-2023-00440,IND-COB-001,2023-04-08 11:22:00,2023-04-08 11:43:00,False,0
MR-2023-00441,SO-2023-00441,OUT-STR-001,2023-04-24 13:02:00,2023-04-24 13:41:00,False,0
MR-2023-00442,SO-2023-00442,IND-HBU-001,2023-04-27 11:55:00,2023-04-27 12:36:00,False,0
MR-2023-00443,SO-2023-00443,IND-COB-001,2023-04-08 12:31:00,2023-04-08 13:01:00,False,0
MR-2023-00444,SO-2023-00444,IND-EPL-001,2023-04-14 08:26:00,2023-04-14 08:54:00,False,0
MR-2023-00445,SO-2023-00445,IND-EPL-001,2023-04-08 11:47:00,2023-04-08 12:08:00,False,0
MR-2023-00446,SO-2023-00446,OUT-STR-001,2023-04-11 12:44:00,2023-04-11 13:04:00,False,0
MR-2023-00447,SO-2023-00447,IND-PAN-001,2023-04-27 10:50:00,2023-04-27 11:07:00,False,0
MR-2023-00448,SO-2023-00448,IND-WGL-001,2023-04-17 07:01:00,2023-04-17 07:25:00,False,0
MR-2023-00449,SO-2023-00449,IND-HBU-001,2023-04-29 09:59:00,2023-04-29 10:25:00,False,0
MR-2023-00450,SO-2023-00450,OUT-STR-001,2023-05-04 07:52:00,2023-05-04 08:18:00,False,0
MR-2023-00451,SO-2023-00451,IND-COB-001,2023-04-25 12:19:00,2023-04-25 12:38:00,False,0
MR-2023-00452,SO-2023-00452,OUT-FLD-001,2023-04-13 14:19:00,2023-04-13 21:16:00,True,3
MR-2023-00453,SO-2023-00453,IND-COB-001,2023-05-01 13:48:00,2023-05-01 14:09:00,False,0
MR-2023-00454,SO-2023-00454,IND-EPL-001,2023-04-08 11:58:00,2023-04-08 12:16:00,False,0
MR-2023-00455,SO-2023-00455,IND-WGL-001,2023-04-12 13:41:00,2023-04-12 14:22:00,False,0
MR-2023-00456,SO-2023-00456,OUT-STR-001,2023-04-13 14:54:00,2023-04-13 15:15:00,False,0
MR-2023-00457,SO-2023-00457,IND-COB-001,2023-05-02 14:43:00,2023-05-02 15:17:00,False,0
MR-2023-00458,SO-2023-00458,IND-BLB-001,2023-04-06 13:20:00,2023-04-06 13:32:00,False,0
MR-2023-00459,SO-2023-00459,OUT-FLD-001,2023-04-28 09:40:00,2023-04-28 10:20:00,False,0
MR-2023-00460,SO-2023-00460,IND-BLB-001,2023-04-27 11:21:00,2023-04-27 11:33:00,False,0
MR-2023-00461,SO-2023-00461,IND-BAT-001,2023-04-09 08:30:00,2023-04-09 08:58:00,False,0
MR-2023-00462,SO-2023-00462,IND-COB-001,2023-04-11 09:22:00,2023-04-11 09:57:00,False,0
MR-2023-00463,SO-2023-00463,OUT-STR-001,2023-04-07 13:01:00,2023-04-07 13:16:00,False,0
MR-2023-00464,SO-2023-00464,IND-COB-001,2023-04-04 08:08:00,2023-04-04 16:25:00,True,2
MR-2023-00465,SO-2023-00465,IND-HBU-001,2023-04-28 07:15:00,2023-04-28 07:55:00,False,0
MR-2023-00466,SO-2023-00466,IND-PAN-001,2023-04-14 10:05:00,2023-04-14 10:47:00,False,0
MR-2023-00467,SO-2023-00467,IND-HBU-001,2023-04-14 11:29:00,2023-04-14 12:09:00,False,0
MR-2023-00468,SO-2023-00468,IND-BLB-001,2023-04-22 13:07:00,2023-04-22 16:27:00,True,73
MR-2023-00469,SO-2023-00469,IND-HBU-001,2023-04-17 12:02:00,2023-04-17 12:35:00,False,0
MR-2023-00470,SO-2023-00470,IND-PAN-001,2023-04-26 09:08:00,2023-04-26 09:22:00,False,0
MR-2023-00471,SO-2023-00471,IND-EPL-001,2023-04-20 12:14:00,2023-04-20 12:52:00,False,0
MR-2023-00472,SO-2023-00472,OUT-FLD-001,2023-04-28 12:40:00,2023-04-28 13:18:00,False,0
MR-2023-00473,SO-2023-00473,IND-EPL-001,2023-04-23 14:42:00,2023-04-23 16:19:00,True,53
MR-2023-00474,SO-2023-00474,IND-BLB-001,2023-04-29 10:20:00,2023-04-29 11:02:00,False,0
MR-2023-00475,SO-2023-00475,IND-HBU-001,2023-04-20 12:31:00,2023-04-20 13:12:00,False,0
MR-2023-00476,SO-2023-00476,IND-WGL-001,2023-04-19 09:36:00,2023-04-19 10:18:00,False,0
MR-2023-00477,SO-2023-00477,OUT-STR-001,2023-04-06 13:33:00,2023-04-06 21:16:00,True,3
MR-2023-00478,SO-2023-00478,IND-HBU-001,2023-04-07 07:59:00,2023-04-07 08:20:00,False,0
MR-2023-00479,SO-2023-00479,IND-HBU-001,2023-05-04 09:39:00,2023-05-04 10:02:00,False,0
MR-2023-00480,SO-2023-00480,IND-BAT-001,2023-04-08 09:00:00,2023-04-08 09:28:00,False,0
MR-2023-00481,SO-2023-00481,IND-PAN-001,2023-04-26 11:51:00,2023-04-26 17:13:00,True,30
MR-2023-00482,SO-2023-00482,IND-HBU-001,2023-04-28 11:15:00,2023-04-28 11:58:00,False,0
MR-2023-00483,SO-2023-00483,OUT-FLD-001,2023-04-14 11:13:00,2023-04-14 11:37:00,False,0
MR-2023-00484,SO-2023-00484,IND-COB-001,2023-04-17 09:12:00,2023-04-17 09:29:00,False,0
MR-2023-00485,SO-2023-00485,IND-PAN-001,2023-04-06 09:49:00,2023-04-06 10:15:00,False,0
MR-2023-00486,SO-2023-00486,IND-EPL-001,2023-04-08 10:46:00,2023-04-08 11:04:00,False,0
MR-2023-00487,SO-2023-00487,IND-EPL-001,2023-04-17 11:35:00,2023-04-17 11:53:00,False,0
