qc_id,batch_id,stage,sku,inspected_date,units_inspected,units_passed,units_rejected,defect_reason
264,B-000132,PACKAGING_QC,IND-HBU-001,2023-01-28,264,261,3,HOUSING_SCRATCH
265,B-000133,PRODUCTION_QC,IND-PAN-001,2023-01-30,523,507,16,LUMEN_OUT_OF_SPEC
266,B-000133,PACKAGING_QC,IND-PAN-001,2023-01-30,507,499,8,POOR_PACKAGING
267,B-000134,PRODUCTION_QC,IND-COB-001,2023-01-30,991,972,19,HOUSING_SCRATCH
268,B-000134,PACKAGING_QC,IND-COB-001,2023-01-30,972,957,15,POOR_PACKAGING
269,B-000135,PRODUCTION_QC,IND-WGL-001,2023-01-30,532,516,16,POOR_PACKAGING
270,B-000135,PACKAGING_QC,IND-WGL-001,2023-01-30,516,508,8,SOLDER_FAIL
271,B-000136,PRODUCTION_QC,IND-WGL-001,2023-01-30,349,337,12,COLOR_CONTAMINATION
272,B-000136,PACKAGING_QC,IND-WGL-001,2023-01-30,337,331,6,HOUSING_SCRATCH
273,B-000137,PRODUCTION_QC,IND-HBU-001,2023-01-30,303,291,12,DUST_CONTAMINATION
274,B-000137,PACKAGING_QC,IND-HBU-001,2023-01-30,291,287,4,POOR_PACKAGING
275,B-000138,PRODUCTION_QC,IND-HBU-001,2023-01-30,296,283,13,HOUSING_DAMAGE_ASSEMBLY
276,B-000138,PACKAGING_QC,IND-HBU-001,2023-01-30,283,278,5,SOLDER_FAIL
277,B-000139,PRODUCTION_QC,IND-COB-001,2023-01-31,996,974,22,HOUSING_SCRATCH
278,B-000139,PACKAGING_QC,IND-COB-001,2023-01-31,974,953,21,POOR_PACKAGING
279,B-000140,PRODUCTION_QC,IND-COB-001,2023-01-31,975,953,22,LUMEN_OUT_OF_SPEC
280,B-000140,PACKAGING_QC,IND-COB-001,2023-01-31,953,936,17,DRIVER_FAULT
281,B-000141,PRODUCTION_QC,IND-WGL-001,2023-01-31,499,485,14,HOUSING_SCRATCH
282,B-000141,PACKAGING_QC,IND-WGL-001,2023-01-31,485,478,7,POOR_PACKAGING
283,B-000142,PRODUCTION_QC,IND-WGL-001,2023-01-31,482,471,11,SOLDER_FAIL
284,B-000142,PACKAGING_QC,IND-WGL-001,2023-01-31,471,467,4,DUST_CONTAMINATION
285,B-000143,PRODUCTION_QC,IND-HBU-001,2023-01-31,284,272,12,FLICKER
286,B-000143,PACKAGING_QC,IND-HBU-001,2023-01-31,272,268,4,POOR_PACKAGING
287,B-000144,PRODUCTION_QC,IND-WGL-001,2023-01-31,457,442,15,POOR_PACKAGING
288,B-000144,PACKAGING_QC,IND-WGL-001,2023-01-31,442,435,7,HOUSING_DAMAGE_ASSEMBLY
289,B-000145,PRODUCTION_QC,IND-COB-001,2023-02-01,996,979,17,COLOR_CONTAMINATION
290,B-000145,PACKAGING_QC,IND-COB-001,2023-02-01,979,971,8,POOR_PACKAGING
291,B-000146,PRODUCTION_QC,IND-COB-001,2023-02-01,911,887,24,DRIVER_FAULT
292,B-000146,PACKAGING_QC,IND-COB-001,2023-02-01,887,878,9,POOR_PACKAGING
293,B-000147,PRODUCTION_QC,IND-WGL-001,2023-02-01,509,488,21,COLOR_CONTAMINATION
294,B-000147,PACKAGING_QC,IND-WGL-001,2023-02-01,488,482,6,HOUSING_DAMAGE_ASSEMBLY
295,B-000148,PRODUCTION_QC,IND-WGL-001,2023-02-01,505,491,14,POOR_PACKAGING
296,B-000148,PACKAGING_QC,IND-WGL-001,2023-02-01,491,485,6,COLOR_CONTAMINATION
297,B-000149,PRODUCTION_QC,IND-WGL-001,2023-02-01,590,578,12,DRIVER_FAULT
298,B-000149,PACKAGING_QC,IND-WGL-001,2023-02-01,578,571,7,FLICKER
299,B-000150,PRODUCTION_QC,IND-WGL-001,2023-02-01,599,586,13,DRIVER_FAULT
300,B-000150,PACKAGING_QC,IND-WGL-001,2023-02-01,586,578,8,SOLDER_FAIL
301,B-000151,PRODUCTION_QC,IND-EPL-001,2023-02-02,396,376,20,HOUSING_DAMAGE_ASSEMBLY
302,B-000151,PACKAGING_QC,IND-EPL-001,2023-02-02,376,369,7,HOUSING_DAMAGE_ASSEMBLY
303,B-000152,PRODUCTION_QC,IND-EPL-001,2023-02-02,477,460,17,HOUSING_DAMAGE_ASSEMBLY
304,B-000152,PACKAGING_QC,IND-EPL-001,2023-02-02,460,451,9,DUST_CONTAMINATION
305,B-000153,PRODUCTION_QC,IND-WGL-001,2023-02-02,623,608,15,HOUSING_DAMAGE_ASSEMBLY
306,B-000153,PACKAGING_QC,IND-WGL-001,2023-02-02,608,599,9,POOR_PACKAGING
307,B-000154,PRODUCTION_QC,OUT-FLD-001,2023-02-02,306,294,12,DRIVER_FAULT
308,B-000154,PACKAGING_QC,OUT-FLD-001,2023-02-02,294,290,4,POOR_PACKAGING
309,B-000155,PRODUCTION_QC,IND-WGL-001,2023-02-02,579,562,17,DUST_CONTAMINATION
310,B-000155,PACKAGING_QC,IND-WGL-001,2023-02-02,562,559,3,DUST_CONTAMINATION
311,B-000156,PRODUCTION_QC,IND-WGL-001,2023-02-02,568,550,18,SOLDER_FAIL
312,B-000156,PACKAGING_QC,IND-WGL-001,2023-02-02,550,541,9,HOUSING_DAMAGE_ASSEMBLY
313,B-000157,PRODUCTION_QC,IND-EPL-001,2023-02-03,350,333,17,FLICKER
314,B-000157,PACKAGING_QC,IND-EPL-001,2023-02-03,333,322,11,LUMEN_OUT_OF_SPEC
315,B-000158,PRODUCTION_QC,IND-EPL-001,2023-02-03,456,437,19,POOR_PACKAGING
316,B-000158,PACKAGING_QC,IND-EPL-001,2023-02-03,437,427,10,POOR_PACKAGING
317,B-000159,PRODUCTION_QC,OUT-FLD-001,2023-02-03,314,301,13,SOLDER_FAIL
318,B-000159,PACKAGING_QC,OUT-FLD-001,2023-02-03,301,295,6,DUST_CONTAMINATION
319,B-000160,PRODUCTION_QC,OUT-FLD-001,2023-02-03,344,328,16,HOUSING_DAMAGE_ASSEMBLY
320,B-000160,PACKAGING_QC,OUT-FLD-001,2023-02-03,328,322,6,POOR_PACKAGING
321,B-000161,PRODUCTION_QC,IND-WGL-001,2023-02-03,515,503,12,HOUSING_SCRATCH
322,B-000161,PACKAGING_QC,IND-WGL-001,2023-02-03,503,499,4,SOLDER_FAIL
323,B-000162,PRODUCTION_QC,IND-WGL-001,2023-02-03,601,582,19,DUST_CONTAMINATION
324,B-000162,PACKAGING_QC,IND-WGL-001,2023-02-03,582,580,2,POOR_PACKAGING
325,B-000163,PRODUCTION_QC,IND-EPL-001,2023-02-04,448,428,20,POOR_PACKAGING
326,B-000163,PACKAGING_QC,IND-EPL-001,2023-02-04,428,420,8,POOR_PACKAGING
327,B-000164,PRODUCTION_QC,OUT-FLD-001,2023-02-04,329,315,14,HOUSING_SCRATCH
328,B-000164,PACKAGING_QC,OUT-FLD-001,2023-02-04,315,312,3,FLICKER
329,B-000165,PRODUCTION_QC,IND-WGL-001,2023-02-04,630,610,20,LUMEN_OUT_OF_SPEC
330,B-000165,PACKAGING_QC,IND-WGL-001,2023-02-04,610,603,7,POOR_PACKAGING
331,B-000166,PRODUCTION_QC,IND-COB-001,2023-02-06,665,647,18,DUST_CONTAMINATION
332,B-000166,PACKAGING_QC,IND-COB-001,2023-02-06,647,643,4,DUST_CONTAMINATION
333,B-000167,PRODUCTION_QC,IND-COB-001,2023-02-06,811,787,24,FLICKER
334,B-000167,PACKAGING_QC,IND-COB-001,2023-02-06,787,774,13,HOUSING_DAMAGE_ASSEMBLY
335,B-000168,PRODUCTION_QC,OUT-FLD-001,2023-02-06,345,329,16,HOUSING_SCRATCH
336,B-000168,PACKAGING_QC,OUT-FLD-001,2023-02-06,329,324,5,LUMEN_OUT_OF_SPEC
337,B-000169,PRODUCTION_QC,OUT-FLD-001,2023-02-06,393,376,17,SOLDER_FAIL
338,B-000169,PACKAGING_QC,OUT-FLD-001,2023-02-06,376,371,5,HOUSING_SCRATCH
339,B-000170,PRODUCTION_QC,IND-WGL-001,2023-02-06,492,474,18,HOUSING_SCRATCH
340,B-000170,PACKAGING_QC,IND-WGL-001,2023-02-06,474,471,3,POOR_PACKAGING
341,B-000171,PRODUCTION_QC,IND-PAN-001,2023-02-06,388,368,20,FLICKER
342,B-000171,PACKAGING_QC,IND-PAN-001,2023-02-06,368,361,7,LUMEN_OUT_OF_SPEC
343,B-000172,PRODUCTION_QC,IND-COB-001,2023-02-07,945,932,13,HOUSING_SCRATCH
344,B-000172,PACKAGING_QC,IND-COB-001,2023-02-07,932,925,7,DUST_CONTAMINATION
345,B-000173,PRODUCTION_QC,IND-COB-001,2023-02-07,859,837,22,HOUSING_DAMAGE_ASSEMBLY
346,B-000173,PACKAGING_QC,IND-COB-001,2023-02-07,837,830,7,DUST_CONTAMINATION
347,B-000174,PRODUCTION_QC,OUT-FLD-001,2023-02-07,368,354,14,FLICKER
348,B-000174,PACKAGING_QC,OUT-FLD-001,2023-02-07,354,346,8,DUST_CONTAMINATION
349,B-000175,PRODUCTION_QC,OUT-FLD-001,2023-02-07,354,340,14,DRIVER_FAULT
350,B-000175,PACKAGING_QC,OUT-FLD-001,2023-02-07,340,332,8,COLOR_CONTAMINATION
351,B-000176,PRODUCTION_QC,IND-PAN-001,2023-02-07,568,546,22,DUST_CONTAMINATION
352,B-000176,PACKAGING_QC,IND-PAN-001,2023-02-07,546,533,13,LUMEN_OUT_OF_SPEC
353,B-000177,PRODUCTION_QC,IND-PAN-001,2023-02-07,481,465,16,DUST_CONTAMINATION
354,B-000177,PACKAGING_QC,IND-PAN-001,2023-02-07,465,457,8,SOLDER_FAIL
355,B-000178,PRODUCTION_QC,IND-COB-001,2023-02-08,810,793,17,COLOR_CONTAMINATION
356,B-000178,PACKAGING_QC,IND-COB-001,2023-02-08,793,788,5,POOR_PACKAGING
357,B-000179,PRODUCTION_QC,IND-COB-001,2023-02-08,826,803,23,HOUSING_DAMAGE_ASSEMBLY
358,B-000179,PACKAGING_QC,IND-COB-001,2023-02-08,803,800,3,POOR_PACKAGING
359,B-000180,PRODUCTION_QC,OUT-FLD-001,2023-02-08,225,216,9,LUMEN_OUT_OF_SPEC
360,B-000180,PACKAGING_QC,OUT-FLD-001,2023-02-08,216,214,2,HOUSING_SCRATCH
361,B-000181,PRODUCTION_QC,IND-WGL-001,2023-02-08,473,462,11,DUST_CONTAMINATION
362,B-000181,PACKAGING_QC,IND-WGL-001,2023-02-08,462,456,6,POOR_PACKAGING
363,B-000182,PRODUCTION_QC,IND-PAN-001,2023-02-08,513,495,18,FLICKER
364,B-000182,PACKAGING_QC,IND-PAN-001,2023-02-08,495,491,4,POOR_PACKAGING
365,B-000183,PRODUCTION_QC,IND-PAN-001,2023-02-08,467,446,21,FLICKER
366,B-000183,PACKAGING_QC,IND-PAN-001,2023-02-08,446,440,6,POOR_PACKAGING
367,B-000184,PRODUCTION_QC,IND-COB-001,2023-02-09,834,815,19,HOUSING_DAMAGE_ASSEMBLY
368,B-000184,PACKAGING_QC,IND-COB-001,2023-02-09,815,809,6,DUST_CONTAMINATION
369,B-000185,PRODUCTION_QC,IND-COB-001,2023-02-09,971,951,20,FLICKER
370,B-000185,PACKAGING_QC,IND-COB-001,2023-02-09,951,938,13,HOUSING_SCRATCH
371,B-000186,PRODUCTION_QC,IND-WGL-001,2023-02-09,515,499,16,COLOR_CONTAMINATION
372,B-000186,PACKAGING_QC,IND-WGL-001,2023-02-09,499,491,8,FLICKER
373,B-000187,PRODUCTION_QC,IND-WGL-001,2023-02-09,541,524,17,HOUSING_DAMAGE_ASSEMBLY
374,B-000187,PACKAGING_QC,IND-WGL-001,2023-02-09,524,519,5,LUMEN_OUT_OF_SPEC
375,B-000188,PRODUCTION_QC,IND-PAN-001,2023-02-09,510,488,22,DUST_CONTAMINATION
376,B-000188,PACKAGING_QC,IND-PAN-001,2023-02-09,488,481,7,DUST_CONTAMINATION
377,B-000189,PRODUCTION_QC,IND-PAN-001,2023-02-09,473,452,21,DUST_CONTAMINATION
378,B-000189,PACKAGING_QC,IND-PAN-001,2023-02-09,452,444,8,POOR_PACKAGING
379,B-000190,PRODUCTION_QC,IND-COB-001,2023-02-10,955,936,19,POOR_PACKAGING
380,B-000190,PACKAGING_QC,IND-COB-001,2023-02-10,936,920,16,DRIVER_FAULT
381,B-000191,PRODUCTION_QC,IND-PAN-001,2023-02-10,461,445,16,HOUSING_SCRATCH
382,B-000191,PACKAGING_QC,IND-PAN-001,2023-02-10,445,440,5,POOR_PACKAGING
383,B-000192,PRODUCTION_QC,IND-WGL-001,2023-02-10,545,533,12,POOR_PACKAGING
384,B-000192,PACKAGING_QC,IND-WGL-001,2023-02-10,533,526,7,HOUSING_DAMAGE_ASSEMBLY
385,B-000193,PRODUCTION_QC,IND-WGL-001,2023-02-10,579,566,13,HOUSING_SCRATCH
386,B-000193,PACKAGING_QC,IND-WGL-001,2023-02-10,566,554,12,POOR_PACKAGING
387,B-000194,PRODUCTION_QC,IND-PAN-001,2023-02-10,496,475,21,DUST_CONTAMINATION
388,B-000194,PACKAGING_QC,IND-PAN-001,2023-02-10,475,464,11,DRIVER_FAULT
389,B-000195,PRODUCTION_QC,IND-PAN-001,2023-02-10,487,470,17,SOLDER_FAIL
390,B-000195,PACKAGING_QC,IND-PAN-001,2023-02-10,470,460,10,FLICKER
391,B-000196,PRODUCTION_QC,IND-PAN-001,2023-02-11,489,470,19,LUMEN_OUT_OF_SPEC
392,B-000196,PACKAGING_QC,IND-PAN-001,2023-02-11,470,462,8,POOR_PACKAGING
393,B-000197,PRODUCTION_QC,IND-WGL-001,2023-02-11,499,482,17,DUST_CONTAMINATION
394,B-000197,PACKAGING_QC,IND-WGL-001,2023-02-11,482,475,7,POOR_PACKAGING
395,B-000198,PRODUCTION_QC,OUT-FLD-001,2023-02-11,308,297,11,SOLDER_FAIL
396,B-000198,PACKAGING_QC,OUT-FLD-001,2023-02-11,297,293,4,HOUSING_SCRATCH
397,B-000199,PRODUCTION_QC,IND-PAN-001,2023-02-13,499,485,14,DUST_CONTAMINATION
398,B-000199,PACKAGING_QC,IND-PAN-001,2023-02-13,485,480,5,LUMEN_OUT_OF_SPEC
399,B-000200,PRODUCTION_QC,IND-PAN-001,2023-02-13,561,532,29,DUST_CONTAMINATION
400,B-000200,PACKAGING_QC,IND-PAN-001,2023-02-13,532,522,10,FLICKER
401,B-000201,PRODUCTION_QC,IND-WGL-001,2023-02-13,526,507,19,DRIVER_FAULT
402,B-000201,PACKAGING_QC,IND-WGL-001,2023-02-13,507,502,5,FLICKER
403,B-000202,PRODUCTION_QC,IND-WGL-001,2023-02-13,601,581,20,HOUSING_DAMAGE_ASSEMBLY
404,B-000202,PACKAGING_QC,IND-WGL-001,2023-02-13,581,576,5,DRIVER_FAULT
405,B-000203,PRODUCTION_QC,OUT-FLD-001,2023-02-13,430,418,12,DUST_CONTAMINATION
406,B-000203,PACKAGING_QC,OUT-FLD-001,2023-02-13,418,413,5,DUST_CONTAMINATION
407,B-000204,PRODUCTION_QC,OUT-FLD-001,2023-02-13,343,327,16,SOLDER_FAIL
408,B-000204,PACKAGING_QC,OUT-FLD-001,2023-02-13,327,323,4,DUST_CONTAMINATION
409,B-000205,PRODUCTION_QC,IND-PAN-001,2023-02-14,527,508,19,HOUSING_SCRATCH
410,B-000205,PACKAGING_QC,IND-PAN-001,2023-02-14,508,500,8,POOR_PACKAGING
411,B-000206,PRODUCTION_QC,IND-PAN-001,2023-02-14,508,485,23,LUMEN_OUT_OF_SPEC
412,B-000206,PACKAGING_QC,IND-PAN-001,2023-02-14,485,481,4,DUST_CONTAMINATION
413,B-000207,PRODUCTION_QC,IND-WGL-001,2023-02-14,510,492,18,FLICKER
414,B-000207,PACKAGING_QC,IND-WGL-001,2023-02-14,492,482,10,FLICKER
415,B-000208,PRODUCTION_QC,IND-EPL-001,2023-02-14,435,415,20,SOLDER_FAIL
416,B-000208,PACKAGING_QC,IND-EPL-001,2023-02-14,415,407,8,POOR_PACKAGING
417,B-000209,PRODUCTION_QC,OUT-FLD-001,2023-02-14,340,330,10,HOUSING_DAMAGE_ASSEMBLY
418,B-000209,PACKAGING_QC,OUT-FLD-001,2023-02-14,330,327,3,POOR_PACKAGING
419,B-000210,PRODUCTION_QC,OUT-FLD-001,2023-02-14,362,348,14,DRIVER_FAULT
420,B-000210,PACKAGING_QC,OUT-FLD-001,2023-02-14,348,344,4,DUST_CONTAMINATION
421,B-000211,PRODUCTION_QC,IND-COB-001,2023-02-15,944,921,23,HOUSING_DAMAGE_ASSEMBLY
422,B-000211,PACKAGING_QC,IND-COB-001,2023-02-15,921,919,2,COLOR_CONTAMINATION
423,B-000212,PRODUCTION_QC,IND-COB-001,2023-02-15,882,865,17,HOUSING_SCRATCH
424,B-000212,PACKAGING_QC,IND-COB-001,2023-02-15,865,853,12,POOR_PACKAGING
425,B-000213,PRODUCTION_QC,IND-EPL-001,2023-02-15,536,511,25,DUST_CONTAMINATION
426,B-000213,PACKAGING_QC,IND-EPL-001,2023-02-15,511,501,10,DUST_CONTAMINATION
427,B-000214,PRODUCTION_QC,IND-EPL-001,2023-02-15,417,397,20,SOLDER_FAIL
428,B-000214,PACKAGING_QC,IND-EPL-001,2023-02-15,397,390,7,LUMEN_OUT_OF_SPEC
429,B-000215,PRODUCTION_QC,OUT-FLD-001,2023-02-15,358,345,13,COLOR_CONTAMINATION
430,B-000215,PACKAGING_QC,OUT-FLD-001,2023-02-15,345,339,6,POOR_PACKAGING
431,B-000216,PRODUCTION_QC,OUT-FLD-001,2023-02-15,212,204,8,FLICKER
432,B-000216,PACKAGING_QC,OUT-FLD-001,2023-02-15,204,201,3,POOR_PACKAGING
433,B-000217,PRODUCTION_QC,IND-COB-001,2023-02-16,1024,992,32,HOUSING_DAMAGE_ASSEMBLY
434,B-000217,PACKAGING_QC,IND-COB-001,2023-02-16,992,986,6,POOR_PACKAGING
435,B-000218,PRODUCTION_QC,IND-BAT-001,2023-02-16,737,720,17,FLICKER
436,B-000218,PACKAGING_QC,IND-BAT-001,2023-02-16,720,716,4,POOR_PACKAGING
437,B-000219,PRODUCTION_QC,IND-EPL-001,2023-02-16,427,403,24,FLICKER
438,B-000219,PACKAGING_QC,IND-EPL-001,2023-02-16,403,395,8,DUST_CONTAMINATION
439,B-000220,PRODUCTION_QC,IND-PAN-001,2023-02-16,485,467,18,FLICKER
440,B-000220,PACKAGING_QC,IND-PAN-001,2023-02-16,467,459,8,POOR_PACKAGING
441,B-000221,PRODUCTION_QC,OUT-FLD-001,2023-02-16,328,315,13,HOUSING_DAMAGE_ASSEMBLY
442,B-000221,PACKAGING_QC,OUT-FLD-001,2023-02-16,315,308,7,DUST_CONTAMINATION
443,B-000222,PRODUCTION_QC,IND-HBU-001,2023-02-16,305,294,11,HOUSING_SCRATCH
444,B-000222,PACKAGING_QC,IND-HBU-001,2023-02-16,294,286,8,POOR_PACKAGING
445,B-000223,PRODUCTION_QC,IND-BAT-001,2023-02-17,760,735,25,SOLDER_FAIL
446,B-000223,PACKAGING_QC,IND-BAT-001,2023-02-17,735,723,12,DUST_CONTAMINATION
447,B-000224,PRODUCTION_QC,IND-BAT-001,2023-02-17,688,673,15,HOUSING_DAMAGE_ASSEMBLY
448,B-000224,PACKAGING_QC,IND-BAT-001,2023-02-17,673,661,12,LUMEN_OUT_OF_SPEC
449,B-000225,PRODUCTION_QC,IND-PAN-001,2023-02-17,544,520,24,HOUSING_SCRATCH
450,B-000225,PACKAGING_QC,IND-PAN-001,2023-02-17,520,512,8,LUMEN_OUT_OF_SPEC
451,B-000226,PRODUCTION_QC,IND-PAN-001,2023-02-17,457,439,18,HOUSING_SCRATCH
452,B-000226,PACKAGING_QC,IND-PAN-001,2023-02-17,439,429,10,POOR_PACKAGING
453,B-000227,PRODUCTION_QC,IND-HBU-001,2023-02-17,327,316,11,LUMEN_OUT_OF_SPEC
454,B-000227,PACKAGING_QC,IND-HBU-001,2023-02-17,316,312,4,DRIVER_FAULT
455,B-000228,PRODUCTION_QC,IND-HBU-001,2023-02-17,259,247,12,HOUSING_DAMAGE_ASSEMBLY
456,B-000228,PACKAGING_QC,IND-HBU-001,2023-02-17,247,242,5,SOLDER_FAIL
457,B-000229,PRODUCTION_QC,IND-BAT-001,2023-02-18,729,712,17,FLICKER
458,B-000229,PACKAGING_QC,IND-BAT-001,2023-02-18,712,711,1,POOR_PACKAGING
459,B-000230,PRODUCTION_QC,OUT-FLD-001,2023-02-18,367,353,14,POOR_PACKAGING
460,B-000230,PACKAGING_QC,OUT-FLD-001,2023-02-18,353,343,10,LUMEN_OUT_OF_SPEC
461,B-000231,PRODUCTION_QC,IND-HBU-001,2023-02-18,299,285,14,FLICKER
462,B-000231,PACKAGING_QC,IND-HBU-001,2023-02-18,285,277,8,POOR_PACKAGING
463,B-000232,PRODUCTION_QC,IND-BAT-001,2023-02-20,811,795,16,HOUSING_SCRATCH
464,B-000232,PACKAGING_QC,IND-BAT-001,2023-02-20,795,783,12,POOR_PACKAGING
465,B-000233,PRODUCTION_QC,IND-BAT-001,2023-02-20,712,689,23,POOR_PACKAGING
466,B-000233,PACKAGING_QC,IND-BAT-001,2023-02-20,689,683,6,POOR_PACKAGING
467,B-000234,PRODUCTION_QC,OUT-FLD-001,2023-02-20,311,301,10,DRIVER_FAULT
468,B-000234,PACKAGING_QC,OUT-FLD-001,2023-02-20,301,297,4,SOLDER_FAIL
469,B-000235,PRODUCTION_QC,OUT-FLD-001,2023-02-20,334,324,10,DUST_CONTAMINATION
470,B-000235,PACKAGING_QC,OUT-FLD-001,2023-02-20,324,321,3,COLOR_CONTAMINATION
471,B-000236,PRODUCTION_QC,IND-WGL-001,2023-02-20,540,524,16,HOUSING_DAMAGE_ASSEMBLY
472,B-000236,PACKAGING_QC,IND-WGL-001,2023-02-20,524,522,2,DUST_CONTAMINATION
473,B-000237,PRODUCTION_QC,IND-WGL-001,2023-02-20,410,400,10,DUST_CONTAMINATION
474,B-000237,PACKAGING_QC,IND-WGL-001,2023-02-20,400,396,4,POOR_PACKAGING
475,B-000238,PRODUCTION_QC,IND-BAT-001,2023-02-21,656,642,14,HOUSING_DAMAGE_ASSEMBLY
476,B-000238,PACKAGING_QC,IND-BAT-001,2023-02-21,642,639,3,HOUSING_SCRATCH
477,B-000239,PRODUCTION_QC,IND-BAT-001,2023-02-21,723,700,23,HOUSING_DAMAGE_ASSEMBLY
478,B-000239,PACKAGING_QC,IND-BAT-001,2023-02-21,700,693,7,LUMEN_OUT_OF_SPEC
479,B-000240,PRODUCTION_QC,OUT-FLD-001,2023-02-21,412,398,14,DRIVER_FAULT
480,B-000240,PACKAGING_QC,OUT-FLD-001,2023-02-21,398,388,10,LUMEN_OUT_OF_SPEC
481,B-000241,PRODUCTION_QC,OUT-FLD-001,2023-02-21,352,339,13,LUMEN_OUT_OF_SPEC
482,B-000241,PACKAGING_QC,OUT-FLD-001,2023-02-21,339,332,7,HOUSING_SCRATCH
483,B-000242,PRODUCTION_QC,IND-WGL-001,2023-02-21,618,602,16,POOR_PACKAGING
484,B-000242,PACKAGING_QC,IND-WGL-001,2023-02-21,602,596,6,DUST_CONTAMINATION
485,B-000243,PRODUCTION_QC,IND-WGL-001,2023-02-21,603,590,13,LUMEN_OUT_OF_SPEC
486,B-000243,PACKAGING_QC,IND-WGL-001,2023-02-21,590,586,4,POOR_PACKAGING
487,B-000244,PRODUCTION_QC,IND-BLB-001,2023-02-22,1486,1445,41,POOR_PACKAGING
488,B-000244,PACKAGING_QC,IND-BLB-001,2023-02-22,1445,1430,15,HOUSING_SCRATCH
489,B-000245,PRODUCTION_QC,IND-BLB-001,2023-02-22,1642,1598,44,COLOR_CONTAMINATION
490,B-000245,PACKAGING_QC,IND-BLB-001,2023-02-22,1598,1574,24,HOUSING_DAMAGE_ASSEMBLY
491,B-000246,PRODUCTION_QC,OUT-FLD-001,2023-02-22,430,415,15,POOR_PACKAGING
492,B-000246,PACKAGING_QC,OUT-FLD-001,2023-02-22,415,404,11,POOR_PACKAGING
493,B-000247,PRODUCTION_QC,OUT-STR-001,2023-02-22,244,231,13,FLICKER
494,B-000247,PACKAGING_QC,OUT-STR-001,2023-02-22,231,226,5,COLOR_CONTAMINATION
495,B-000248,PRODUCTION_QC,IND-WGL-001,2023-02-22,430,419,11,SOLDER_FAIL
496,B-000248,PACKAGING_QC,IND-WGL-001,2023-02-22,419,415,4,SOLDER_FAIL
497,B-000249,PRODUCTION_QC,IND-WGL-001,2023-02-22,611,593,18,LUMEN_OUT_OF_SPEC
498,B-000249,PACKAGING_QC,IND-WGL-001,2023-02-22,593,585,8,HOUSING_SCRATCH
499,B-000250,PRODUCTION_QC,IND-BLB-001,2023-02-23,1563,1552,11,SOLDER_FAIL
500,B-000250,PACKAGING_QC,IND-BLB-001,2023-02-23,1552,1543,9,POOR_PACKAGING
501,B-000251,PRODUCTION_QC,IND-BLB-001,2023-02-23,1655,1624,31,COLOR_CONTAMINATION
502,B-000251,PACKAGING_QC,IND-BLB-001,2023-02-23,1624,1608,16,HOUSING_DAMAGE_ASSEMBLY
503,B-000252,PRODUCTION_QC,OUT-STR-001,2023-02-23,260,248,12,POOR_PACKAGING
504,B-000252,PACKAGING_QC,OUT-STR-001,2023-02-23,248,242,6,POOR_PACKAGING
505,B-000253,PRODUCTION_QC,OUT-STR-001,2023-02-23,277,265,12,DUST_CONTAMINATION
506,B-000253,PACKAGING_QC,OUT-STR-001,2023-02-23,265,259,6,HOUSING_DAMAGE_ASSEMBLY
507,B-000254,PRODUCTION_QC,IND-WGL-001,2023-02-23,581,563,18,FLICKER
508,B-000254,PACKAGING_QC,IND-WGL-001,2023-02-23,563,553,10,POOR_PACKAGING
509,B-000255,PRODUCTION_QC,IND-WGL-001,2023-02-23,533,513,20,FLICKER
510,B-000255,PACKAGING_QC,IND-WGL-001,2023-02-23,513,504,9,HOUSING_DAMAGE_ASSEMBLY
511,B-000256,PRODUCTION_QC,IND-BLB-001,2023-02-24,1918,1887,31,HOUSING_SCRATCH
512,B-000256,PACKAGING_QC,IND-BLB-001,2023-02-24,1887,1883,4,DUST_CONTAMINATION
513,B-000257,PRODUCTION_QC,IND-BLB-001,2023-02-24,1514,1494,20,DUST_CONTAMINATION
514,B-000257,PACKAGING_QC,IND-BLB-001,2023-02-24,1494,1471,23,SOLDER_FAIL
515,B-000258,PRODUCTION_QC,OUT-FLD-001,2023-02-24,334,321,13,POOR_PACKAGING
516,B-000258,PACKAGING_QC,OUT-FLD-001,2023-02-24,321,315,6,POOR_PACKAGING
517,B-000259,PRODUCTION_QC,OUT-FLD-001,2023-02-24,353,338,15,DRIVER_FAULT
518,B-000259,PACKAGING_QC,OUT-FLD-001,2023-02-24,338,332,6,POOR_PACKAGING
519,B-000260,PRODUCTION_QC,OUT-STR-001,2023-02-24,218,206,12,DUST_CONTAMINATION
520,B-000260,PACKAGING_QC,OUT-STR-001,2023-02-24,206,203,3,DUST_CONTAMINATION
521,B-000261,PRODUCTION_QC,OUT-STR-001,2023-02-24,209,198,11,COLOR_CONTAMINATION
522,B-000261,PACKAGING_QC,OUT-STR-001,2023-02-24,198,192,6,FLICKER
523,B-000262,PRODUCTION_QC,IND-BLB-001,2023-02-25,1950,1893,57,DUST_CONTAMINATION
524,B-000262,PACKAGING_QC,IND-BLB-001,2023-02-25,1893,1861,32,COLOR_CONTAMINATION
525,B-000263,PRODUCTION_QC,OUT-FLD-001,2023-02-25,397,384,13,COLOR_CONTAMINATION
526,B-000263,PACKAGING_QC,OUT-FLD-001,2023-02-25,384,377,7,SOLDER_FAIL
527,B-000264,PRODUCTION_QC,OUT-STR-001,2023-02-25,275,262,13,FLICKER
