order_id,customer_id,sku,order_date,promised_date,qty_ordered,unit_price_eur,priority
SO-2023-01260,1,IND-HBU-001,2023-09-04,2023-09-09,35,82.96,Urgent
SO-2023-01261,6,IND-EPL-001,2023-09-12,2023-09-26,382,36.02,Standard
SO-2023-01262,7,IND-WGL-001,2023-09-20,2023-09-27,46,26.2,Urgent
SO-2023-01263,2,IND-EPL-001,2023-09-06,2023-09-27,258,36.31,Standard
SO-2023-01264,2,IND-EPL-001,2023-09-12,2023-09-28,198,35.85,Standard
SO-2023-01265,5,IND-COB-001,2023-09-22,2023-09-26,23,14.07,VIP
SO-2023-01266,6,IND-WGL-001,2023-09-14,2023-10-05,63,24.75,Standard
SO-2023-01267,2,OUT-FLD-001,2023-09-27,2023-10-17,85,48.56,Standard
SO-2023-01268,1,IND-WGL-001,2023-09-26,2023-10-14,68,25.92,Standard
SO-2023-01269,7,IND-HBU-001,2023-09-08,2023-09-25,31,82.94,Standard
SO-2023-01270,6,IND-COB-001,2023-09-28,2023-10-14,50,14.02,Standard
SO-2023-01271,5,OUT-FLD-001,2023-09-13,2023-09-20,60,47.33,Urgent
SO-2023-01272,4,IND-WGL-001,2023-09-22,2023-10-02,10,26.47,Urgent
SO-2023-01273,5,IND-COB-001,2023-09-18,2023-10-03,28,14.42,Standard
SO-2023-01274,5,OUT-FLD-001,2023-10-02,2023-10-17,86,47.18,Standard
SO-2023-01275,2,OUT-STR-001,2023-09-21,2023-10-06,22,99.22,Standard
SO-2023-01276,2,IND-BAT-001,2023-09-29,2023-10-14,496,18.43,Standard
SO-2023-01277,2,OUT-STR-001,2023-09-22,2023-10-12,179,99.19,Standard
SO-2023-01278,1,IND-BLB-001,2023-09-15,2023-09-30,426,3.92,Standard
SO-2023-01279,1,IND-EPL-001,2023-09-12,2023-09-22,173,36.48,Urgent
SO-2023-01280,4,IND-BAT-001,2023-09-21,2023-09-27,84,18.43,Urgent
SO-2023-01281,6,IND-HBU-001,2023-09-05,2023-09-21,57,77.9,Standard
SO-2023-01282,4,IND-COB-001,2023-09-14,2023-10-04,88,14.04,Standard
SO-2023-01283,7,IND-WGL-001,2023-09-07,2023-09-10,81,26.21,VIP
SO-2023-01284,6,IND-HBU-001,2023-10-10,2023-10-28,35,84.38,Standard
SO-2023-01285,5,OUT-STR-001,2023-10-30,2023-11-09,57,95.8,Urgent
SO-2023-01286,1,OUT-STR-001,2023-10-11,2023-10-19,69,98.97,Urgent
SO-2023-01287,5,IND-COB-001,2023-10-18,2023-10-25,12,13.86,Urgent
SO-2023-01288,5,OUT-FLD-001,2023-10-31,2023-11-21,34,48.57,Standard
SO-2023-01289,4,OUT-STR-001,2023-10-30,2023-11-05,68,99.58,Urgent
SO-2023-01290,5,OUT-FLD-001,2023-10-03,2023-10-24,125,48.67,Standard
SO-2023-01291,1,IND-PAN-001,2023-10-11,2023-10-25,228,31.04,Standard
SO-2023-01292,4,IND-BLB-001,2023-10-03,2023-10-24,91,3.95,Standard
SO-2023-01293,3,IND-HBU-001,2023-11-01,2023-11-22,80,82.92,Standard
SO-2023-01294,2,IND-BLB-001,2023-10-19,2023-10-27,500,3.91,Urgent
SO-2023-01295,4,IND-EPL-001,2023-10-24,2023-11-10,100,36.01,Standard
SO-2023-01296,1,IND-COB-001,2023-10-11,2023-10-17,74,14.13,Urgent
SO-2023-01297,5,IND-BLB-001,2023-10-26,2023-11-14,314,3.88,Standard
SO-2023-01298,4,IND-EPL-001,2023-10-04,2023-10-14,199,36.29,Urgent
SO-2023-01299,2,IND-WGL-001,2023-10-11,2023-10-31,82,26.0,Standard
SO-2023-01300,2,IND-HBU-001,2023-10-10,2023-10-26,34,83.3,Standard
SO-2023-01301,1,OUT-STR-001,2023-10-30,2023-11-16,134,98.92,Standard
SO-2023-01302,5,IND-EPL-001,2023-10-04,2023-10-19,241,34.29,Standard
SO-2023-01303,1,IND-BAT-001,2023-10-20,2023-10-28,195,18.71,Urgent
SO-2023-01304,4,OUT-FLD-001,2023-10-03,2023-10-23,49,47.68,Standard
SO-2023-01305,5,IND-PAN-001,2023-10-06,2023-10-11,348,28.67,Urgent
SO-2023-01306,5,IND-BLB-001,2023-10-16,2023-11-04,179,3.85,Standard
SO-2023-01307,6,IND-EPL-001,2023-10-25,2023-11-01,190,36.56,VIP
SO-2023-01308,2,IND-COB-001,2023-10-13,2023-10-20,52,14.34,Urgent
SO-2023-01309,2,IND-PAN-001,2023-10-30,2023-11-20,281,30.98,Standard
SO-2023-01310,1,IND-BLB-001,2023-10-17,2023-11-04,245,3.98,Standard
SO-2023-01311,1,OUT-STR-001,2023-10-18,2023-10-23,108,98.27,Urgent
SO-2023-01312,7,IND-HBU-001,2023-11-01,2023-11-21,12,83.12,Standard
SO-2023-01313,5,IND-BLB-001,2023-10-18,2023-10-23,125,3.86,Urgent
SO-2023-01314,1,IND-HBU-001,2023-10-13,2023-10-30,93,83.97,Standard
SO-2023-01315,1,OUT-STR-001,2023-10-30,2023-11-17,29,99.11,Standard
SO-2023-01316,2,IND-EPL-001,2023-10-24,2023-10-30,380,36.37,Urgent
SO-2023-01317,7,IND-HBU-001,2023-10-17,2023-11-07,76,83.65,Standard
SO-2023-01318,1,IND-BLB-001,2023-10-30,2023-11-15,233,3.91,Standard
SO-2023-01319,7,IND-COB-001,2023-10-13,2023-11-01,67,14.21,Standard
SO-2023-01320,3,IND-HBU-001,2023-10-05,2023-10-26,21,83.89,Standard
SO-2023-01321,2,IND-WGL-001,2023-10-10,2023-10-31,65,26.39,Standard
SO-2023-01322,5,OUT-STR-001,2023-10-27,2023-10-31,180,98.41,VIP
SO-2023-01323,3,IND-WGL-001,2023-10-12,2023-10-26,97,26.66,Standard
SO-2023-01324,6,IND-HBU-001,2023-10-16,2023-10-24,51,84.11,Urgent
SO-2023-01325,3,IND-HBU-001,2023-10-23,2023-11-07,81,83.66,Standard
SO-2023-01326,3,OUT-STR-001,2023-10-09,2023-10-27,157,99.72,Standard
SO-2023-01327,2,IND-BAT-001,2023-10-31,2023-11-16,379,18.36,Standard
SO-2023-01328,3,IND-PAN-001,2023-10-17,2023-11-02,383,30.27,Standard
SO-2023-01329,2,IND-WGL-001,2023-10-17,2023-11-04,88,25.98,Standard
SO-2023-01330,7,IND-BLB-001,2023-10-25,2023-11-09,352,3.93,Standard
SO-2023-01331,7,OUT-STR-001,2023-10-09,2023-10-23,63,98.04,Standard
SO-2023-01332,2,IND-BAT-001,2023-10-11,2023-10-31,429,18.36,Standard
SO-2023-01333,4,IND-HBU-001,2023-10-12,2023-10-21,89,84.03,Urgent
SO-2023-01334,2,IND-PAN-001,2023-10-19,2023-11-03,403,30.77,Standard
SO-2023-01335,7,IND-WGL-001,2023-10-20,2023-10-28,72,26.63,Urgent
SO-2023-01336,1,IND-BLB-001,2023-10-11,2023-10-16,430,3.9,Urgent
SO-2023-01337,2,IND-COB-001,2023-10-13,2023-10-18,15,14.18,VIP
SO-2023-01338,1,IND-BLB-001,2023-10-31,2023-11-05,412,3.88,Urgent
SO-2023-01339,5,IND-BLB-001,2023-10-31,2023-11-18,245,3.94,Standard
SO-2023-01340,1,IND-BAT-001,2023-10-20,2023-11-03,369,18.51,Standard
SO-2023-01341,1,IND-EPL-001,2023-10-10,2023-10-28,100,36.42,Standard
SO-2023-01342,1,OUT-FLD-001,2023-11-01,2023-11-17,26,47.93,Standard
SO-2023-01343,3,IND-COB-001,2023-10-24,2023-10-29,65,14.26,Urgent
SO-2023-01344,1,IND-BLB-001,2023-10-26,2023-11-16,458,3.99,Standard
SO-2023-01345,7,IND-HBU-001,2023-10-31,2023-11-20,92,83.62,Standard
SO-2023-01346,3,IND-WGL-001,2023-10-16,2023-11-04,77,25.96,Standard
SO-2023-01347,2,IND-HBU-001,2023-10-26,2023-11-10,88,83.22,Standard
SO-2023-01348,5,IND-WGL-001,2023-10-17,2023-11-04,17,25.39,Standard
SO-2023-01349,5,IND-WGL-001,2023-10-16,2023-10-31,41,25.74,Standard
SO-2023-01350,1,IND-HBU-001,2023-10-19,2023-11-02,90,83.59,Standard
SO-2023-01351,5,IND-PAN-001,2023-10-20,2023-11-08,89,30.02,Standard
SO-2023-01352,5,OUT-STR-001,2023-10-26,2023-11-13,48,93.63,Standard
SO-2023-01353,2,IND-HBU-001,2023-10-17,2023-11-06,66,83.42,Standard
SO-2023-01354,1,IND-PAN-001,2023-10-17,2023-10-25,66,30.62,Urgent
SO-2023-01355,1,IND-BLB-001,2023-10-19,2023-11-06,106,3.89,Standard
SO-2023-01356,1,IND-HBU-001,2023-10-30,2023-11-19,10,83.6,Standard
SO-2023-01357,3,IND-COB-001,2023-10-27,2023-11-10,10,14.11,Standard
SO-2023-01358,3,IND-EPL-001,2023-10-20,2023-10-30,493,36.24,Urgent
SO-2023-01359,2,IND-COB-001,2023-10-03,2023-10-10,92,14.43,Urgent
SO-2023-01360,1,OUT-FLD-001,2023-10-18,2023-11-01,81,47.85,Standard
SO-2023-01361,5,IND-WGL-001,2023-10-09,2023-10-30,79,25.62,Standard
SO-2023-01362,2,OUT-STR-001,2023-10-05,2023-10-10,120,98.29,Urgent
SO-2023-01363,5,IND-WGL-001,2023-10-26,2023-11-03,63,25.95,Urgent
SO-2023-01364,4,IND-WGL-001,2023-10-16,2023-10-22,41,26.11,VIP
SO-2023-01365,5,IND-EPL-001,2023-10-26,2023-11-10,300,35.05,Standard
SO-2023-01366,5,IND-COB-001,2023-10-12,2023-10-21,64,13.53,Urgent
SO-2023-01367,5,IND-EPL-001,2023-10-27,2023-11-05,176,34.54,Urgent
SO-2023-01368,1,OUT-FLD-001,2023-10-06,2023-10-25,178,48.87,Standard
SO-2023-01369,1,IND-COB-001,2023-10-27,2023-11-12,76,14.09,Standard
SO-2023-01370,5,IND-BAT-001,2023-10-18,2023-10-28,354,17.82,Urgent
SO-2023-01371,2,IND-COB-001,2023-10-12,2023-10-29,37,14.37,Standard
SO-2023-01372,7,OUT-STR-001,2023-10-19,2023-11-03,35,99.81,Standard
SO-2023-01373,5,OUT-STR-001,2023-10-30,2023-11-06,143,93.31,Urgent
SO-2023-01374,1,IND-BLB-001,2023-10-13,2023-10-30,256,3.93,Standard
SO-2023-01375,7,IND-COB-001,2023-10-18,2023-11-04,73,14.14,Standard
SO-2023-01376,7,IND-BAT-001,2023-10-10,2023-10-27,341,18.54,Standard
SO-2023-01377,2,IND-BAT-001,2023-10-11,2023-10-20,89,18.7,Urgent
SO-2023-01378,5,OUT-STR-001,2023-10-27,2023-11-17,147,98.9,Standard
SO-2023-01379,1,OUT-FLD-001,2023-10-13,2023-11-01,185,48.14,Standard
SO-2023-01380,3,IND-WGL-001,2023-10-02,2023-10-11,40,26.48,Urgent
SO-2023-01381,4,IND-PAN-001,2023-10-18,2023-11-02,433,30.63,Standard
SO-2023-01382,1,IND-BAT-001,2023-10-25,2023-10-31,138,18.45,Urgent
SO-2023-01383,2,IND-HBU-001,2023-10-18,2023-11-07,78,84.28,Standard
SO-2023-01384,2,IND-EPL-001,2023-10-03,2023-10-11,197,36.03,Urgent
SO-2023-01385,6,OUT-FLD-001,2023-10-27,2023-11-12,139,47.77,Standard
SO-2023-01386,7,IND-COB-001,2023-10-19,2023-11-09,90,14.15,Standard
SO-2023-01387,6,IND-EPL-001,2023-10-06,2023-10-22,391,35.37,Standard
SO-2023-01388,4,IND-HBU-001,2023-10-11,2023-10-25,93,82.67,Standard
SO-2023-01389,5,IND-EPL-001,2023-11-01,2023-11-06,150,36.14,VIP
SO-2023-01390,2,IND-HBU-001,2023-10-18,2023-11-03,72,82.8,Standard
SO-2023-01391,1,OUT-STR-001,2023-10-18,2023-11-01,82,99.76,Standard
SO-2023-01392,7,IND-HBU-001,2023-10-31,2023-11-16,50,83.07,Standard
SO-2023-01393,5,IND-BAT-001,2023-10-03,2023-10-08,218,18.53,VIP
SO-2023-01394,1,IND-PAN-001,2023-10-10,2023-10-17,310,30.9,Urgent
SO-2023-01395,2,IND-BLB-001,2023-10-26,2023-11-09,94,3.99,Standard
SO-2023-01396,7,OUT-STR-001,2023-10-19,2023-11-08,188,97.61,Standard
SO-2023-01397,7,IND-BAT-001,2023-10-12,2023-10-17,124,18.72,VIP
SO-2023-01398,5,IND-HBU-001,2023-10-31,2023-11-15,56,82.24,Standard
SO-2023-01399,2,IND-PAN-001,2023-10-10,2023-10-14,409,30.2,VIP
SO-2023-01400,1,IND-BAT-001,2023-10-30,2023-11-17,214,18.84,Standard
SO-2023-01401,6,OUT-FLD-001,2023-10-20,2023-11-10,111,48.73,Standard
SO-2023-01402,2,IND-COB-001,2023-10-09,2023-10-23,99,14.36,Standard
SO-2023-01403,7,IND-WGL-001,2023-10-10,2023-10-30,96,26.37,Standard
SO-2023-01404,7,OUT-FLD-001,2023-10-16,2023-10-26,176,48.63,Urgent
SO-2023-01405,2,IND-EPL-001,2023-10-16,2023-11-02,225,36.11,Standard
SO-2023-01406,1,IND-COB-001,2023-10-20,2023-11-04,58,14.02,Standard
SO-2023-01407,3,IND-PAN-001,2023-10-02,2023-10-16,217,30.2,Standard
SO-2023-01408,4,IND-BLB-001,2023-10-10,2023-10-24,300,3.95,Standard
SO-2023-01409,5,IND-PAN-001,2023-10-17,2023-11-02,312,29.26,Standard
SO-2023-01410,4,IND-WGL-001,2023-10-20,2023-10-30,89,25.94,Urgent
SO-2023-01411,5,OUT-STR-001,2023-10-12,2023-10-28,23,95.52,Standard
SO-2023-01412,6,IND-COB-001,2023-10-06,2023-10-27,45,13.34,Standard
SO-2023-01413,5,OUT-STR-001,2023-10-05,2023-10-19,197,99.65,Standard
SO-2023-01414,3,IND-WGL-001,2023-10-02,2023-10-20,50,26.02,Standard
SO-2023-01415,7,IND-EPL-001,2023-10-18,2023-11-03,297,35.94,Standard
SO-2023-01416,2,IND-EPL-001,2023-10-17,2023-10-31,421,36.49,Standard
SO-2023-01417,7,IND-WGL-001,2023-10-24,2023-11-13,91,25.88,Standard
SO-2023-01418,6,OUT-STR-001,2023-10-03,2023-10-23,43,96.22,Standard
SO-2023-01419,4,IND-EPL-001,2023-10-24,2023-11-01,446,36.65,Urgent
SO-2023-01420,1,IND-COB-001,2023-10-19,2023-11-07,89,14.22,Standard
SO-2023-01421,1,IND-PAN-001,2023-10-17,2023-11-03,220,30.37,Standard
SO-2023-01422,7,IND-WGL-001,2023-10-17,2023-11-03,21,26.11,Standard
SO-2023-01423,3,IND-WGL-001,2023-10-05,2023-10-21,25,26.34,Standard
SO-2023-01424,5,IND-WGL-001,2023-10-12,2023-10-31,36,24.74,Standard
SO-2023-01425,5,IND-HBU-001,2023-10-05,2023-10-22,95,79.58,Standard
SO-2023-01426,1,OUT-FLD-001,2023-10-25,2023-11-14,57,48.16,Standard
SO-2023-01427,2,IND-WGL-001,2023-10-26,2023-11-03,55,26.09,Urgent
SO-2023-01428,2,IND-BLB-001,2023-10-10,2023-10-16,284,3.95,VIP
SO-2023-01429,3,IND-EPL-001,2023-10-03,2023-10-08,111,36.32,VIP
SO-2023-01430,6,IND-PAN-001,2023-10-27,2023-11-15,399,30.09,Standard
SO-2023-01431,4,IND-COB-001,2023-10-11,2023-10-17,20,14.2,Urgent
SO-2023-01432,5,IND-EPL-001,2023-10-12,2023-10-30,412,34.01,Standard
SO-2023-01433,1,IND-BAT-001,2023-10-13,2023-10-22,454,18.65,Urgent
SO-2023-01434,5,IND-WGL-001,2023-10-18,2023-11-06,82,25.9,Standard
SO-2023-01435,7,IND-COB-001,2023-10-24,2023-11-13,16,14.05,Standard
SO-2023-01436,4,IND-PAN-001,2023-10-02,2023-10-11,187,30.85,Urgent
SO-2023-01437,7,IND-COB-001,2023-10-05,2023-10-24,22,14.29,Standard
SO-2023-01438,4,IND-EPL-001,2023-10-24,2023-11-07,53,35.74,Standard
SO-2023-01439,6,IND-EPL-001,2023-10-26,2023-11-13,214,35.52,Standard
SO-2023-01440,5,IND-WGL-001,2023-10-13,2023-10-19,85,26.1,Urgent
SO-2023-01441,5,IND-BLB-001,2023-10-23,2023-10-30,472,3.91,Urgent
SO-2023-01442,7,IND-HBU-001,2023-10-12,2023-10-30,85,83.93,Standard
SO-2023-01443,1,IND-HBU-001,2023-10-11,2023-10-29,55,82.19,Standard
SO-2023-01444,5,IND-PAN-001,2023-10-25,2023-10-31,194,30.92,Urgent
SO-2023-01445,1,IND-COB-001,2023-10-25,2023-11-12,23,14.35,Standard
SO-2023-01446,3,IND-WGL-001,2023-10-31,2023-11-14,29,26.43,Standard
SO-2023-01447,1,IND-BAT-001,2023-10-27,2023-11-04,285,18.54,Urgent
SO-2023-01448,5,OUT-FLD-001,2023-10-30,2023-11-09,81,45.59,Urgent
SO-2023-01449,1,OUT-FLD-001,2023-10-20,2023-11-06,56,48.65,Standard
SO-2023-01450,1,IND-EPL-001,2023-10-10,2023-10-15,211,36.59,Urgent
SO-2023-01451,5,IND-EPL-001,2023-10-19,2023-11-05,260,35.99,Standard
SO-2023-01452,3,OUT-STR-001,2023-10-16,2023-10-22,136,98.33,VIP
SO-2023-01453,4,OUT-STR-001,2023-10-17,2023-11-04,109,97.63,Standard
SO-2023-01454,3,IND-BAT-001,2023-10-16,2023-11-05,349,18.75,Standard
SO-2023-01455,5,IND-COB-001,2023-10-25,2023-11-15,57,14.09,Standard
SO-2023-01456,6,IND-EPL-001,2023-10-26,2023-10-31,311,36.36,Urgent
SO-2023-01457,1,IND-BAT-001,2023-11-02,2023-11-09,219,18.56,Urgent
SO-2023-01458,1,IND-COB-001,2023-11-15,2023-11-29,46,14.29,Standard
SO-2023-01459,3,IND-BLB-001,2023-11-21,2023-12-10,329,3.98,Standard
SO-2023-01460,5,IND-BAT-001,2023-11-14,2023-11-29,193,18.04,Standard
SO-2023-01461,5,IND-WGL-001,2023-11-15,2023-12-02,90,24.63,Standard
SO-2023-01462,7,IND-EPL-001,2023-11-07,2023-11-26,230,35.82,Standard
SO-2023-01463,1,IND-HBU-001,2023-11-08,2023-11-27,90,82.79,Standard
SO-2023-01464,1,OUT-FLD-001,2023-11-07,2023-11-28,96,48.08,Standard
SO-2023-01465,2,IND-HBU-001,2023-11-17,2023-12-01,98,82.91,Standard
SO-2023-01466,6,IND-WGL-001,2023-11-15,2023-12-01,85,26.19,Standard
SO-2023-01467,1,IND-WGL-001,2023-11-09,2023-11-26,63,26.27,Standard
SO-2023-01468,1,IND-BLB-001,2023-12-01,2023-12-22,403,3.98,Standard
SO-2023-01469,5,OUT-FLD-001,2023-11-23,2023-12-07,32,48.31,Standard
SO-2023-01470,6,IND-WGL-001,2023-11-03,2023-11-17,22,25.81,Standard
SO-2023-01471,2,OUT-STR-001,2023-11-10,2023-11-30,23,98.24,Standard
SO-2023-01472,2,IND-HBU-001,2023-11-14,2023-11-22,29,82.82,Urgent
SO-2023-01473,6,OUT-STR-001,2023-12-01,2023-12-11,90,96.53,Urgent
SO-2023-01474,3,OUT-STR-001,2023-11-21,2023-12-12,137,98.99,Standard
SO-2023-01475,4,IND-WGL-001,2023-11-20,2023-11-25,67,26.66,Urgent
SO-2023-01476,7,IND-COB-001,2023-11-22,2023-12-01,55,14.03,Urgent
SO-2023-01477,1,IND-PAN-001,2023-11-01,2023-11-15,258,30.41,Standard
SO-2023-01478,5,IND-BAT-001,2023-11-28,2023-12-18,396,18.65,Standard
SO-2023-01479,3,IND-PAN-001,2023-11-28,2023-12-04,333,30.66,Urgent
SO-2023-01480,2,IND-WGL-001,2023-11-29,2023-12-06,83,26.29,Urgent
SO-2023-01481,7,OUT-STR-001,2023-11-03,2023-11-12,73,98.97,Urgent
SO-2023-01482,1,IND-BLB-001,2023-11-28,2023-12-16,494,3.9,Standard
SO-2023-01483,3,IND-PAN-001,2023-11-14,2023-11-30,163,30.46,Standard
SO-2023-01484,5,OUT-STR-001,2023-11-20,2023-11-26,162,98.65,Urgent
SO-2023-01485,2,IND-BLB-001,2023-11-15,2023-11-25,426,3.96,Urgent
SO-2023-01486,3,IND-WGL-001,2023-11-13,2023-11-22,92,26.39,Urgent
SO-2023-01487,5,IND-BAT-001,2023-11-14,2023-12-01,77,17.95,Standard
SO-2023-01488,4,IND-BAT-001,2023-12-01,2023-12-16,53,18.37,Standard
SO-2023-01489,2,IND-BAT-001,2023-11-27,2023-12-05,430,18.44,Urgent
SO-2023-01490,3,IND-BAT-001,2023-11-06,2023-11-11,455,18.45,VIP
SO-2023-01491,5,IND-BAT-001,2023-11-13,2023-11-17,300,18.6,VIP
SO-2023-01492,1,OUT-FLD-001,2023-11-15,2023-11-29,59,48.26,Standard
SO-2023-01493,3,IND-COB-001,2023-11-17,2023-12-05,90,14.3,Standard
SO-2023-01494,1,IND-PAN-001,2023-12-01,2023-12-04,455,30.79,VIP
SO-2023-01495,5,IND-BLB-001,2023-11-08,2023-11-29,283,3.72,Standard
SO-2023-01496,7,IND-COB-001,2023-11-02,2023-11-16,21,14.07,Standard
SO-2023-01497,5,OUT-STR-001,2023-11-02,2023-11-22,102,96.05,Standard
SO-2023-01498,3,OUT-FLD-001,2023-11-09,2023-11-23,156,47.46,Standard
SO-2023-01499,7,IND-HBU-001,2023-11-07,2023-11-14,19,84.13,Urgent
SO-2023-01500,1,IND-BAT-001,2023-11-27,2023-12-02,453,18.52,Urgent
SO-2023-01501,1,IND-WGL-001,2023-11-30,2023-12-08,61,26.59,Urgent
SO-2023-01502,3,OUT-FLD-001,2023-11-28,2023-12-04,189,48.52,Urgent
SO-2023-01503,7,IND-PAN-001,2023-11-29,2023-12-06,109,30.4,Urgent
SO-2023-01504,7,IND-EPL-001,2023-11-28,2023-12-19,340,35.83,Standard
SO-2023-01505,3,IND-PAN-001,2023-12-01,2023-12-18,374,30.97,Standard
SO-2023-01506,1,IND-COB-001,2023-11-16,2023-12-05,29,14.22,Standard
SO-2023-01507,2,IND-COB-001,2023-11-30,2023-12-04,11,14.3,VIP
SO-2023-01508,3,IND-PAN-001,2023-11-10,2023-11-24,356,31.01,Standard
SO-2023-01509,7,OUT-STR-001,2023-11-23,2023-12-13,166,98.05,Standard
SO-2023-01510,5,IND-WGL-001,2023-12-01,2023-12-10,44,25.86,Urgent
SO-2023-01511,5,OUT-STR-001,2023-11-23,2023-11-28,110,98.23,VIP
SO-2023-01512,3,IND-BLB-001,2023-11-10,2023-11-28,161,3.97,Standard
SO-2023-01513,7,IND-WGL-001,2023-11-30,2023-12-18,35,25.94,Standard
SO-2023-01514,6,IND-PAN-001,2023-11-21,2023-12-07,119,30.68,Standard
SO-2023-01515,3,IND-BLB-001,2023-11-21,2023-12-05,157,3.91,Standard
SO-2023-01516,6,OUT-STR-001,2023-11-22,2023-12-01,166,99.32,Urgent
SO-2023-01517,5,IND-HBU-001,2023-11-02,2023-11-05,10,82.84,VIP
SO-2023-01518,6,IND-COB-001,2023-11-27,2023-12-14,13,13.91,Standard
SO-2023-01519,6,IND-COB-001,2023-11-28,2023-12-14,34,13.36,Standard
SO-2023-01520,3,IND-BAT-001,2023-11-29,2023-12-17,273,18.48,Standard
SO-2023-01521,2,IND-PAN-001,2023-11-08,2023-11-24,290,30.31,Standard
SO-2023-01522,4,IND-WGL-001,2023-11-20,2023-12-06,47,26.03,Standard
SO-2023-01523,5,IND-WGL-001,2023-11-15,2023-12-02,94,24.93,Standard
SO-2023-01524,7,IND-EPL-001,2023-11-22,2023-12-10,124,35.81,Standard
SO-2023-01525,1,OUT-STR-001,2023-11-16,2023-12-07,113,99.53,Standard
SO-2023-01526,7,IND-PAN-001,2023-11-29,2023-12-13,151,30.65,Standard
SO-2023-01527,1,OUT-FLD-001,2023-11-06,2023-11-22,151,47.62,Standard
SO-2023-01528,5,IND-BAT-001,2023-11-09,2023-11-23,102,17.62,Standard
SO-2023-01529,1,IND-EPL-001,2023-11-14,2023-11-23,233,36.41,Urgent
SO-2023-01530,7,IND-PAN-001,2023-11-30,2023-12-06,311,30.38,Urgent
SO-2023-01531,2,IND-COB-001,2023-12-01,2023-12-15,88,14.14,Standard
SO-2023-01532,1,OUT-FLD-001,2023-11-23,2023-12-11,163,48.29,Standard
SO-2023-01533,6,IND-COB-001,2023-11-20,2023-12-10,71,14.28,Standard
SO-2023-01534,7,IND-WGL-001,2023-11-27,2023-12-03,81,26.49,VIP
SO-2023-01535,4,IND-BAT-001,2023-11-10,2023-11-24,216,18.48,Standard
SO-2023-01536,5,IND-EPL-001,2023-11-08,2023-11-14,395,35.44,Urgent
SO-2023-01537,1,IND-EPL-001,2023-11-08,2023-11-23,59,36.34,Standard
SO-2023-01538,3,IND-WGL-001,2023-11-01,2023-11-17,19,26.61,Standard
SO-2023-01539,3,OUT-FLD-001,2023-11-01,2023-11-06,158,47.55,Urgent
SO-2023-01540,7,IND-BAT-001,2023-12-01,2023-12-18,427,18.55,Standard
SO-2023-01541,4,IND-COB-001,2023-11-20,2023-12-10,95,14.02,Standard
SO-2023-01542,3,IND-PAN-001,2023-11-15,2023-12-01,467,30.21,Standard
SO-2023-01543,1,IND-BAT-001,2023-11-29,2023-12-05,301,18.46,Urgent
SO-2023-01544,3,IND-PAN-001,2023-11-21,2023-12-05,181,31.02,Standard
SO-2023-01545,3,IND-WGL-001,2023-11-13,2023-12-04,91,26.57,Standard
SO-2023-01546,5,IND-EPL-001,2023-11-06,2023-11-11,499,33.85,Urgent
SO-2023-01547,1,IND-HBU-001,2023-11-14,2023-11-21,39,84.29,Urgent
SO-2023-01548,6,IND-COB-001,2023-11-10,2023-11-30,74,13.78,Standard
SO-2023-01549,6,IND-BAT-001,2023-11-28,2023-12-17,486,17.72,Standard
SO-2023-01550,2,OUT-STR-001,2023-11-08,2023-11-23,36,99.43,Standard
SO-2023-01551,4,IND-EPL-001,2023-11-07,2023-11-15,453,36.13,Urgent
SO-2023-01552,2,IND-COB-001,2023-11-03,2023-11-21,34,14.04,Standard
SO-2023-01553,2,IND-COB-001,2023-11-08,2023-11-11,95,14.1,VIP
SO-2023-01554,5,IND-COB-001,2023-11-21,2023-12-11,90,14.03,Standard
SO-2023-01555,3,IND-COB-001,2023-11-03,2023-11-19,60,14.17,Standard
SO-2023-01556,5,IND-PAN-001,2023-11-06,2023-11-25,269,28.73,Standard
SO-2023-01557,2,IND-PAN-001,2023-11-29,2023-12-20,270,30.42,Standard
SO-2023-01558,6,IND-BAT-001,2023-11-08,2023-11-14,380,18.24,Urgent
SO-2023-01559,7,IND-PAN-001,2023-12-01,2023-12-21,78,30.43,Standard
SO-2023-01560,7,IND-WGL-001,2023-11-22,2023-12-06,82,26.39,Standard
SO-2023-01561,5,IND-EPL-001,2023-12-01,2023-12-09,220,35.52,Urgent
SO-2023-01562,1,OUT-STR-001,2023-11-09,2023-11-30,189,97.14,Standard
SO-2023-01563,3,OUT-STR-001,2023-11-27,2023-12-18,184,99.03,Standard
SO-2023-01564,2,IND-BLB-001,2023-11-21,2023-12-12,288,3.92,Standard
SO-2023-01565,2,IND-BAT-001,2023-11-07,2023-11-13,404,18.35,VIP
SO-2023-01566,3,IND-HBU-001,2023-11-13,2023-12-01,22,84.26,Standard
SO-2023-01567,2,IND-HBU-001,2023-11-01,2023-11-09,68,83.96,Urgent
SO-2023-01568,6,IND-PAN-001,2023-11-10,2023-11-17,106,30.69,Urgent
SO-2023-01569,2,OUT-FLD-001,2023-11-23,2023-12-09,37,48.08,Standard
SO-2023-01570,1,IND-COB-001,2023-11-20,2023-12-07,86,14.11,Standard
SO-2023-01571,1,IND-HBU-001,2023-11-20,2023-11-25,49,84.41,Urgent
SO-2023-01572,2,IND-COB-001,2023-11-08,2023-11-22,71,14.07,Standard
SO-2023-01573,3,IND-BAT-001,2023-11-30,2023-12-14,418,18.73,Standard
SO-2023-01574,1,IND-COB-001,2023-11-10,2023-11-17,54,14.18,Urgent
