prod_log_id,date,shift_id,line_id,sku,planned_units,actual_units,planned_runtime_mins,actual_runtime_mins,downtime_mins,downtime_reason,ideal_cycle_time_sec,planned_operators,actual_operators,overtime_hours
265,2023-02-27,1,1,IND-BLB-001,1950,1481,450,344,106,MANPOWER_SHORT,12,8,6,3.9
266,2023-02-27,2,1,IND-BLB-001,1950,1667,450,409,41,,12,8,6,5.1
267,2023-02-27,1,2,OUT-FLD-001,425,416,450,426,24,,55,6,5,0.0
268,2023-02-27,2,2,OUT-FLD-001,425,266,450,316,134,PCB_SHORTAGE_SUPPLIER,55,6,5,1.8
269,2023-02-27,1,3,OUT-STR-001,325,245,450,352,98,MANPOWER_SHORT,72,5,4,4.6
270,2023-02-27,2,3,OUT-STR-001,325,261,450,382,68,MATERIAL_SHORTAGE_INTERNAL,72,5,4,3.3
271,2023-02-28,1,1,IND-EPL-001,557,426,450,370,80,CHANGEOVER,42,8,7,1.9
272,2023-02-28,2,1,IND-EPL-001,557,501,450,430,20,,42,8,7,0.0
273,2023-02-28,1,2,OUT-FLD-001,425,384,450,429,21,,55,6,6,0.0
274,2023-02-28,2,2,OUT-FLD-001,425,324,450,381,69,SCHEDULE_CHANGE_MGMT,55,6,5,0.0
275,2023-02-28,1,3,OUT-STR-001,325,261,450,386,64,SCHEDULE_CHANGE_MGMT,72,5,4,5.0
276,2023-02-28,2,3,OUT-STR-001,325,207,450,334,116,QUALITY_HOLD,72,5,4,0.0
277,2023-03-01,1,1,IND-EPL-001,557,507,450,417,33,MATERIAL_SHORTAGE_INTERNAL,42,8,7,2.4
278,2023-03-01,2,1,IND-EPL-001,557,552,450,428,22,,42,8,7,0.0
279,2023-03-01,1,2,OUT-FLD-001,425,390,450,431,19,,55,6,5,2.1
280,2023-03-01,2,2,OUT-FLD-001,425,308,450,381,69,MATERIAL_SHORTAGE_INTERNAL,55,6,5,2.9
281,2023-03-01,1,3,IND-HBU-001,360,256,450,342,108,CHANGEOVER,65,5,4,0.0
282,2023-03-01,2,3,IND-HBU-001,360,332,450,417,33,,65,5,4,3.2
283,2023-03-02,1,1,IND-EPL-001,557,440,450,366,84,PCB_SHORTAGE_SUPPLIER,42,8,7,0.0
284,2023-03-02,2,1,IND-EPL-001,557,520,450,439,11,,42,8,7,0.0
285,2023-03-02,1,2,OUT-FLD-001,425,347,450,402,48,,55,6,5,3.2
286,2023-03-02,2,2,IND-PAN-001,616,470,450,392,58,CHANGEOVER,38,6,5,1.8
287,2023-03-02,1,3,IND-HBU-001,360,277,450,362,88,MANPOWER_SHORT,65,5,4,2.9
288,2023-03-02,2,3,IND-HBU-001,360,310,450,396,54,MATERIAL_SHORTAGE_INTERNAL,65,5,5,0.0
289,2023-03-03,1,1,IND-COB-001,1064,711,450,314,136,CHANGEOVER,22,8,7,2.9
290,2023-03-03,2,1,IND-COB-001,1064,720,450,379,71,MANPOWER_SHORT,22,8,7,1.1
291,2023-03-03,1,2,IND-PAN-001,616,608,450,438,12,,38,6,5,2.3
292,2023-03-03,2,2,IND-PAN-001,616,543,450,399,51,SCHEDULE_CHANGE_MGMT,38,6,5,0.0
293,2023-03-03,1,3,IND-HBU-001,360,245,450,324,126,LED_CHIP_SHORTAGE_SUPPLIER,65,5,4,4.4
294,2023-03-03,2,3,IND-HBU-001,360,186,450,235,215,PCB_SHORTAGE_SUPPLIER,65,5,4,4.3
295,2023-03-04,1,1,IND-COB-001,1064,988,450,422,28,,22,8,7,0.0
296,2023-03-04,1,2,IND-PAN-001,616,523,450,376,74,SCHEDULE_CHANGE_MGMT,38,6,5,2.1
297,2023-03-04,1,3,IND-HBU-001,360,352,450,437,13,,65,5,4,0.0
298,2023-03-06,1,1,IND-COB-001,1064,781,450,332,118,MANPOWER_SHORT,22,8,6,0.0
299,2023-03-06,2,1,IND-COB-001,1064,847,450,421,29,,22,8,7,2.1
300,2023-03-06,1,2,IND-PAN-001,616,470,450,346,104,MANPOWER_SHORT,38,6,5,0.0
301,2023-03-06,2,2,IND-PAN-001,616,542,450,391,59,SCHEDULE_CHANGE_MGMT,38,6,5,0.0
302,2023-03-06,1,3,IND-HBU-001,360,280,450,372,78,SCHEDULE_CHANGE_MGMT,65,5,4,4.7
303,2023-03-06,2,3,IND-HBU-001,360,302,450,410,40,,65,5,4,0.0
304,2023-03-07,1,1,IND-COB-001,1064,998,450,438,12,,22,8,7,0.0
305,2023-03-07,2,1,IND-COB-001,1064,825,450,401,49,MACHINE_FAULT,22,8,7,0.0
306,2023-03-07,1,2,OUT-FLD-001,425,340,450,377,73,CHANGEOVER,55,6,5,0.0
307,2023-03-07,2,2,OUT-FLD-001,425,364,450,424,26,,55,6,5,0.0
308,2023-03-07,1,3,IND-WGL-001,668,517,450,379,71,CHANGEOVER,35,5,4,0.0
309,2023-03-07,2,3,IND-WGL-001,668,566,450,422,28,,35,5,4,2.8
310,2023-03-08,1,1,IND-COB-001,1064,959,450,402,48,MATERIAL_SHORTAGE_INTERNAL,22,8,6,6.0
311,2023-03-08,2,1,IND-COB-001,1064,885,450,394,56,MATERIAL_SHORTAGE_INTERNAL,22,8,7,0.0
312,2023-03-08,1,2,OUT-FLD-001,425,348,450,373,77,MANPOWER_SHORT,55,6,5,0.0
313,2023-03-08,2,2,OUT-FLD-001,425,332,450,359,91,MANPOWER_SHORT,55,6,5,1.0
314,2023-03-08,1,3,IND-WGL-001,668,469,450,361,89,MACHINE_FAULT,35,5,4,1.9
315,2023-03-08,2,3,IND-WGL-001,668,598,450,403,47,SCHEDULE_CHANGE_MGMT,35,5,4,3.5
316,2023-03-09,1,1,IND-COB-001,1064,1026,450,436,14,,22,8,7,0.0
317,2023-03-09,2,1,IND-BLB-001,1950,1494,450,381,69,CHANGEOVER,12,8,7,0.0
318,2023-03-09,1,2,OUT-FLD-001,425,342,450,375,75,SCHEDULE_CHANGE_MGMT,55,6,5,0.0
319,2023-03-09,2,2,OUT-FLD-001,425,292,450,368,82,SCHEDULE_CHANGE_MGMT,55,6,5,3.1
320,2023-03-09,1,3,IND-WGL-001,668,507,450,331,119,MANPOWER_SHORT,35,5,4,3.4
321,2023-03-09,2,3,IND-WGL-001,668,483,450,357,93,MACHINE_FAULT,35,5,4,0.0
322,2023-03-10,1,1,IND-BLB-001,1950,1779,450,428,22,,12,8,7,0.0
323,2023-03-10,2,1,IND-BLB-001,1950,1566,450,389,61,MANPOWER_SHORT,12,8,7,1.0
324,2023-03-10,1,2,OUT-FLD-001,425,376,450,417,33,,55,6,5,1.8
325,2023-03-10,2,2,OUT-FLD-001,425,289,450,330,120,POWER_OUTAGE,55,6,5,3.3
326,2023-03-10,1,3,IND-WGL-001,668,636,450,435,15,,35,5,4,4.5
327,2023-03-10,2,3,IND-WGL-001,668,551,450,441,9,,35,5,4,4.4
328,2023-03-11,1,1,IND-BLB-001,1950,1920,450,430,20,,12,8,7,3.0
329,2023-03-11,1,2,OUT-STR-001,325,221,450,315,135,CHANGEOVER,72,6,5,0.0
330,2023-03-11,1,3,IND-WGL-001,668,524,450,351,99,MANPOWER_SHORT,35,5,4,0.0
331,2023-03-13,1,1,IND-BLB-001,1950,1589,450,373,77,QUALITY_HOLD,12,8,7,0.0
332,2023-03-13,2,1,IND-BLB-001,1950,1482,450,345,105,LED_CHIP_SHORTAGE_SUPPLIER,12,8,6,4.1
333,2023-03-13,1,2,OUT-STR-001,325,300,450,428,22,,72,6,5,2.5
334,2023-03-13,2,2,OUT-STR-001,325,266,450,404,46,SCHEDULE_CHANGE_MGMT,72,6,5,2.4
335,2023-03-13,1,3,IND-HBU-001,360,150,450,190,260,CHANGEOVER,65,5,5,0.0
336,2023-03-13,2,3,IND-HBU-001,360,296,450,411,39,,65,5,4,3.0
337,2023-03-14,1,1,IND-BLB-001,1950,1796,450,409,41,,12,8,6,3.2
338,2023-03-14,2,1,IND-WGL-001,668,508,450,380,70,CHANGEOVER,35,8,7,2.9
339,2023-03-14,1,2,OUT-STR-001,325,344,450,437,13,,72,6,6,0.0
340,2023-03-14,2,2,OUT-STR-001,325,301,450,445,5,,72,6,5,0.0
341,2023-03-14,1,3,IND-HBU-001,360,265,450,351,99,LED_CHIP_SHORTAGE_SUPPLIER,65,5,4,0.0
342,2023-03-14,2,3,IND-HBU-001,360,300,450,387,63,QUALITY_HOLD,65,5,4,2.1
343,2023-03-15,1,1,IND-WGL-001,668,489,450,371,79,MACHINE_FAULT,35,8,7,0.0
344,2023-03-15,2,1,IND-WGL-001,668,520,450,368,82,PCB_SHORTAGE_SUPPLIER,35,8,7,0.7
345,2023-03-15,1,2,OUT-STR-001,325,301,450,448,2,,72,6,6,0.0
346,2023-03-15,2,2,OUT-STR-001,325,291,450,418,32,,72,6,5,3.0
347,2023-03-15,1,3,IND-COB-001,1064,687,450,298,152,CHANGEOVER,22,5,4,0.0
348,2023-03-15,2,3,IND-COB-001,1064,936,450,425,25,,22,5,4,2.0
349,2023-03-16,1,1,IND-WGL-001,668,459,450,348,102,MACHINE_FAULT,35,8,7,0.0
350,2023-03-16,2,1,IND-WGL-001,668,605,450,435,15,,35,8,7,0.0
351,2023-03-16,1,2,IND-PAN-001,616,464,450,359,91,CHANGEOVER,38,6,5,0.0
352,2023-03-16,2,2,IND-PAN-001,616,398,450,339,111,MANPOWER_SHORT,38,6,5,3.3
353,2023-03-16,1,3,IND-COB-001,1064,835,450,354,96,LED_CHIP_SHORTAGE_SUPPLIER,22,5,5,0.0
354,2023-03-16,2,3,IND-COB-001,1064,922,450,409,41,SCHEDULE_CHANGE_MGMT,22,5,4,0.0
355,2023-03-17,1,1,IND-WGL-001,668,613,450,438,12,,35,8,7,1.2
356,2023-03-17,2,1,IND-WGL-001,668,594,450,404,46,MATERIAL_SHORTAGE_INTERNAL,35,8,7,0.0
357,2023-03-17,1,2,IND-PAN-001,616,523,450,388,62,MATERIAL_SHORTAGE_INTERNAL,38,6,5,1.7
358,2023-03-17,2,2,OUT-FLD-001,425,328,450,344,106,CHANGEOVER,55,6,5,0.0
359,2023-03-17,1,3,IND-COB-001,1064,723,450,322,128,PCB_SHORTAGE_SUPPLIER,22,5,4,1.4
360,2023-03-17,2,3,IND-COB-001,1064,941,450,391,59,SCHEDULE_CHANGE_MGMT,22,5,4,1.1
361,2023-03-18,1,1,IND-PAN-001,616,469,450,364,86,CHANGEOVER,38,8,7,2.0
362,2023-03-18,1,2,OUT-FLD-001,425,322,450,353,97,MANPOWER_SHORT,55,6,5,4.1
363,2023-03-18,1,3,IND-COB-001,1064,989,450,446,4,,22,5,5,0.0
364,2023-03-20,1,1,IND-PAN-001,616,576,450,425,25,,38,8,7,3.0
365,2023-03-20,2,1,IND-PAN-001,616,465,450,350,100,MACHINE_FAULT,38,8,7,0.0
366,2023-03-20,1,2,OUT-FLD-001,425,350,450,387,63,SCHEDULE_CHANGE_MGMT,55,6,5,3.7
367,2023-03-20,2,2,OUT-FLD-001,425,385,450,430,20,,55,6,5,0.0
368,2023-03-20,1,3,IND-PAN-001,616,462,450,343,107,CHANGEOVER,38,5,4,0.0
369,2023-03-20,2,3,IND-PAN-001,616,523,450,405,45,MATERIAL_SHORTAGE_INTERNAL,38,5,4,0.0
370,2023-03-21,1,1,IND-PAN-001,616,474,450,350,100,MANPOWER_SHORT,38,8,6,0.0
371,2023-03-21,2,1,IND-PAN-001,616,559,450,430,20,,38,8,7,0.0
372,2023-03-21,1,2,OUT-FLD-001,425,332,450,387,63,MANPOWER_SHORT,55,6,5,0.0
373,2023-03-21,2,2,OUT-STR-001,325,264,450,369,81,CHANGEOVER,72,6,5,3.6
374,2023-03-21,1,3,IND-PAN-001,616,499,450,425,25,,38,5,4,1.4
375,2023-03-21,2,3,IND-PAN-001,616,490,450,371,79,MANPOWER_SHORT,38,5,5,0.0
376,2023-03-22,1,1,IND-PAN-001,616,565,450,416,34,,38,8,6,0.0
377,2023-03-22,2,1,IND-PAN-001,616,466,450,379,71,CLEANING_MAINTENANCE,38,8,6,5.0
378,2023-03-22,1,2,OUT-STR-001,325,332,450,436,14,,72,6,6,0.0
379,2023-03-22,2,2,OUT-STR-001,325,290,450,390,60,QUALITY_HOLD,72,6,6,0.0
380,2023-03-22,1,3,OUT-STR-001,325,236,450,371,79,CHANGEOVER,72,5,5,0.0
381,2023-03-22,2,3,OUT-STR-001,325,224,450,332,118,MANPOWER_SHORT,72,5,4,0.0
382,2023-03-23,1,1,IND-BAT-001,836,737,450,374,76,CHANGEOVER,28,8,7,1.1
383,2023-03-23,2,1,IND-BAT-001,836,764,450,433,17,,28,8,7,2.5
384,2023-03-23,1,2,OUT-STR-001,325,335,450,434,16,,72,6,5,0.0
385,2023-03-23,2,2,OUT-STR-001,325,280,450,434,16,,72,6,6,0.0
386,2023-03-23,1,3,OUT-STR-001,325,247,450,330,120,MANPOWER_SHORT,72,5,4,0.0
387,2023-03-23,2,3,OUT-STR-001,325,240,450,335,115,MANPOWER_SHORT,72,5,5,0.0
388,2023-03-24,1,1,IND-BAT-001,836,832,450,423,27,,28,8,7,0.0
389,2023-03-24,2,1,IND-BAT-001,836,805,450,436,14,,28,8,7,1.2
390,2023-03-24,1,2,OUT-STR-001,325,309,450,435,15,,72,6,6,0.0
391,2023-03-24,2,2,OUT-STR-001,325,257,450,404,46,SCHEDULE_CHANGE_MGMT,72,6,5,1.0
392,2023-03-24,1,3,OUT-STR-001,325,240,450,360,90,MANPOWER_SHORT,72,5,4,0.0
393,2023-03-24,2,3,OUT-STR-001,325,231,450,340,110,MACHINE_FAULT,72,5,4,3.8
394,2023-03-25,1,1,IND-BAT-001,836,727,450,422,28,,28,8,7,0.0
395,2023-03-25,1,2,OUT-FLD-001,425,290,450,320,130,CHANGEOVER,55,6,5,0.0
396,2023-03-25,1,3,OUT-STR-001,325,294,450,430,20,,72,5,4,0.0
397,2023-03-27,1,1,IND-BAT-001,836,533,450,293,157,PCB_SHORTAGE_SUPPLIER,28,8,7,3.1
398,2023-03-27,2,1,IND-BAT-001,836,763,450,424,26,,28,8,6,0.0
399,2023-03-27,1,2,OUT-FLD-001,425,414,450,433,17,,55,6,5,1.9
400,2023-03-27,2,2,OUT-FLD-001,425,354,450,422,28,,55,6,5,0.0
401,2023-03-27,1,3,OUT-STR-001,325,304,450,419,31,,72,5,4,1.3
402,2023-03-27,2,3,OUT-STR-001,325,274,450,394,56,,72,5,4,0.0
403,2023-03-28,1,1,IND-BAT-001,836,682,450,366,84,MANPOWER_SHORT,28,8,7,1.9
404,2023-03-28,2,1,IND-BLB-001,1950,1247,450,324,126,CHANGEOVER,12,8,7,0.0
405,2023-03-28,1,2,OUT-FLD-001,425,323,450,348,102,MANPOWER_SHORT,55,6,5,0.0
406,2023-03-28,2,2,OUT-FLD-001,425,314,450,374,76,MANPOWER_SHORT,55,6,5,3.2
407,2023-03-28,1,3,OUT-STR-001,325,222,450,316,134,PCB_SHORTAGE_SUPPLIER,72,5,4,2.1
408,2023-03-28,2,3,IND-WGL-001,668,546,450,377,73,CHANGEOVER,35,5,5,0.0
409,2023-03-29,1,1,IND-BLB-001,1950,1493,450,382,68,MANPOWER_SHORT,12,8,7,1.0
410,2023-03-29,2,1,IND-BLB-001,1950,1530,450,390,60,MATERIAL_SHORTAGE_INTERNAL,12,8,7,0.0
411,2023-03-29,1,2,OUT-FLD-001,425,407,450,427,23,,55,6,5,0.0
412,2023-03-29,2,2,OUT-FLD-001,425,399,450,436,14,,55,6,5,3.5
413,2023-03-29,1,3,IND-WGL-001,668,561,450,421,29,,35,5,4,0.0
414,2023-03-29,2,3,IND-WGL-001,668,496,450,378,72,MANPOWER_SHORT,35,5,4,4.8
415,2023-03-30,1,1,IND-BLB-001,1950,1706,450,423,27,,12,8,6,3.9
416,2023-03-30,2,1,IND-BLB-001,1950,1800,450,429,21,,12,8,7,0.9
417,2023-03-30,1,2,OUT-FLD-001,425,361,450,417,33,,55,6,5,2.0
418,2023-03-30,2,2,OUT-FLD-001,425,303,450,371,79,SCHEDULE_CHANGE_MGMT,55,6,5,0.9
419,2023-03-30,1,3,IND-COB-001,1064,672,450,284,166,CHANGEOVER,22,5,4,0.0
420,2023-03-30,2,3,IND-COB-001,1064,775,450,365,85,MANPOWER_SHORT,22,5,4,1.0
421,2023-03-31,1,1,IND-EPL-001,557,321,450,259,191,CHANGEOVER,42,8,6,1.4
422,2023-03-31,2,1,IND-EPL-001,557,430,450,389,61,SCHEDULE_CHANGE_MGMT,42,8,7,1.5
423,2023-03-31,1,2,OUT-FLD-001,425,382,450,399,51,SCHEDULE_CHANGE_MGMT,55,6,5,0.0
424,2023-03-31,2,2,IND-BAT-001,836,589,450,325,125,CHANGEOVER,28,6,5,0.0
425,2023-03-31,1,3,IND-COB-001,1064,950,450,438,12,,22,5,5,0.0
426,2023-03-31,2,3,IND-COB-001,1064,976,450,436,14,,22,5,5,0.0
427,2023-04-01,1,1,IND-EPL-001,557,507,450,436,14,,42,8,7,0.0
428,2023-04-01,1,2,IND-BAT-001,836,632,450,338,112,MANPOWER_SHORT,28,6,5,3.7
429,2023-04-01,1,3,IND-COB-001,1064,863,450,382,68,MACHINE_FAULT,22,5,5,0.0
430,2023-04-03,1,1,IND-EPL-001,557,434,450,365,85,MACHINE_FAULT,42,8,7,0.0
431,2023-04-03,2,1,IND-EPL-001,557,448,450,369,81,MACHINE_FAULT,42,8,7,0.0
432,2023-04-03,1,2,IND-BAT-001,836,750,450,424,26,,28,6,5,2.5
433,2023-04-03,2,2,IND-BAT-001,836,655,450,396,54,SCHEDULE_CHANGE_MGMT,28,6,5,0.0
434,2023-04-03,1,3,IND-COB-001,1064,862,450,408,42,,22,5,4,0.0
435,2023-04-03,2,3,IND-COB-001,1064,819,450,355,95,MANPOWER_SHORT,22,5,4,0.0
436,2023-04-04,1,1,IND-EPL-001,557,456,450,400,50,MANPOWER_SHORT,42,8,7,0.6
437,2023-04-04,2,1,IND-EPL-001,557,432,450,380,70,MANPOWER_SHORT,42,8,6,0.0
438,2023-04-04,1,2,IND-BAT-001,836,758,450,435,15,,28,6,5,1.0
439,2023-04-04,2,2,IND-BAT-001,836,757,450,428,22,,28,6,5,0.0
440,2023-04-04,1,3,IND-COB-001,1064,857,450,379,71,MANPOWER_SHORT,22,5,5,0.0
441,2023-04-04,2,3,IND-COB-001,1064,947,450,415,35,CLEANING_MAINTENANCE,22,5,4,3.2
442,2023-04-05,1,1,IND-EPL-001,557,546,450,447,3,,42,8,7,0.0
443,2023-04-05,2,1,IND-EPL-001,557,465,450,424,26,,42,8,7,0.0
444,2023-04-05,1,2,IND-BAT-001,836,653,450,400,50,SCHEDULE_CHANGE_MGMT,28,6,6,0.0
445,2023-04-05,2,2,IND-BAT-001,836,754,450,430,20,,28,6,5,3.7
446,2023-04-05,1,3,IND-HBU-001,360,261,450,334,116,CHANGEOVER,65,5,4,0.0
447,2023-04-05,2,3,IND-HBU-001,360,294,450,417,33,,65,5,5,0.0
448,2023-04-06,1,1,IND-COB-001,1064,840,450,372,78,CHANGEOVER,22,8,7,0.0
449,2023-04-06,2,1,IND-COB-001,1064,859,450,386,64,MATERIAL_SHORTAGE_INTERNAL,22,8,8,0.0
450,2023-04-06,1,2,IND-HBU-001,360,236,450,320,130,CHANGEOVER,65,6,5,1.8
451,2023-04-06,2,2,IND-HBU-001,360,300,450,426,24,,65,6,5,2.4
452,2023-04-06,1,3,IND-HBU-001,360,352,450,422,28,,65,5,5,0.0
453,2023-04-06,2,3,IND-HBU-001,360,269,450,376,74,MANPOWER_SHORT,65,5,5,0.0
454,2023-04-07,1,1,IND-COB-001,1064,883,450,395,55,MACHINE_FAULT,22,8,7,3.1
455,2023-04-07,2,1,IND-COB-001,1064,675,450,297,153,LED_CHIP_SHORTAGE_SUPPLIER,22,8,8,0.0
456,2023-04-07,1,2,IND-HBU-001,360,295,450,384,66,MATERIAL_SHORTAGE_INTERNAL,65,6,5,0.0
457,2023-04-07,2,2,IND-HBU-001,360,328,450,434,16,,65,6,6,0.0
458,2023-04-07,1,3,IND-HBU-001,360,337,450,427,23,,65,5,5,0.0
459,2023-04-07,2,3,IND-HBU-001,360,275,450,352,98,PCB_SHORTAGE_SUPPLIER,65,5,5,0.0
460,2023-04-08,1,1,IND-COB-001,1064,938,450,421,29,,22,8,6,1.9
461,2023-04-08,1,2,IND-HBU-001,360,316,450,417,33,,65,6,5,1.5
462,2023-04-08,1,3,IND-HBU-001,360,316,450,376,74,MACHINE_FAULT,65,5,5,0.0
463,2023-04-10,1,1,IND-COB-001,1064,961,450,402,48,MATERIAL_SHORTAGE_INTERNAL,22,8,7,1.8
464,2023-04-10,2,1,IND-COB-001,1064,956,450,431,19,,22,8,7,0.0
465,2023-04-10,1,2,IND-HBU-001,360,300,450,405,45,CLEANING_MAINTENANCE,65,6,5,3.6
466,2023-04-10,2,2,IND-HBU-001,360,248,450,344,106,MANPOWER_SHORT,65,6,5,3.4
467,2023-04-10,1,3,IND-HBU-001,360,225,450,287,163,LED_CHIP_SHORTAGE_SUPPLIER,65,5,4,2.3
468,2023-04-10,2,3,IND-HBU-001,360,276,450,398,52,QUALITY_HOLD,65,5,5,0.0
469,2023-04-11,1,1,IND-WGL-001,668,484,450,338,112,CHANGEOVER,35,8,7,0.0
470,2023-04-11,2,1,IND-WGL-001,668,584,450,412,38,MATERIAL_SHORTAGE_INTERNAL,35,8,8,0.0
471,2023-04-11,1,2,IND-HBU-001,360,240,450,314,136,MANPOWER_SHORT,65,6,6,0.0
472,2023-04-11,2,2,IND-HBU-001,360,277,450,344,106,MANPOWER_SHORT,65,6,5,1.0
473,2023-04-11,1,3,IND-HBU-001,360,204,450,273,177,PCB_SHORTAGE_SUPPLIER,65,5,4,2.7
474,2023-04-11,2,3,IND-COB-001,1064,759,450,346,104,CHANGEOVER,22,5,5,0.0
475,2023-04-12,1,1,IND-WGL-001,668,668,450,424,26,,35,8,7,0.0
476,2023-04-12,2,1,IND-WGL-001,668,615,450,423,27,,35,8,7,0.0
477,2023-04-12,1,2,IND-HBU-001,360,236,450,304,146,LED_CHIP_SHORTAGE_SUPPLIER,65,6,5,0.0
478,2023-04-12,2,2,OUT-FLD-001,425,329,450,393,57,CHANGEOVER,55,6,6,0.0
479,2023-04-12,1,3,IND-COB-001,1064,1013,450,436,14,,22,5,5,0.0
480,2023-04-12,2,3,IND-COB-001,1064,826,450,359,91,MANPOWER_SHORT,22,5,5,0.0
481,2023-04-13,1,1,IND-WGL-001,668,599,450,417,33,,35,8,7,0.0
482,2023-04-13,2,1,IND-WGL-001,668,591,450,421,29,SCHEDULE_CHANGE_MGMT,35,8,7,1.5
483,2023-04-13,1,2,OUT-FLD-001,425,343,450,415,35,,55,6,5,1.1
484,2023-04-13,2,2,OUT-FLD-001,425,360,450,418,32,,55,6,5,0.0
485,2023-04-13,1,3,IND-WGL-001,668,556,450,366,84,CHANGEOVER,35,5,4,4.0
486,2023-04-13,2,3,IND-WGL-001,668,589,450,438,12,,35,5,4,4.7
487,2023-04-14,1,1,IND-COB-001,1064,840,450,370,80,CHANGEOVER,22,8,7,0.0
488,2023-04-14,2,1,IND-COB-001,1064,1004,450,435,15,,22,8,7,0.7
489,2023-04-14,1,2,OUT-FLD-001,425,327,450,359,91,MANPOWER_SHORT,55,6,5,0.0
490,2023-04-14,2,2,IND-HBU-001,360,254,450,327,123,CHANGEOVER,65,6,5,0.0
491,2023-04-14,1,3,IND-WGL-001,668,473,450,339,111,MANPOWER_SHORT,35,5,4,4.7
492,2023-04-14,2,3,IND-WGL-001,668,535,450,418,32,,35,5,4,2.8
493,2023-04-15,1,1,IND-COB-001,1064,999,450,435,15,,22,8,8,0.0
494,2023-04-15,1,2,IND-HBU-001,360,336,450,434,16,,65,6,6,0.0
495,2023-04-15,1,3,IND-WGL-001,668,502,450,342,108,MANPOWER_SHORT,35,5,4,3.4
496,2023-04-17,1,1,IND-COB-001,1064,818,450,382,68,MACHINE_FAULT,22,8,7,2.3
497,2023-04-17,2,1,IND-COB-001,1064,833,450,411,39,SCHEDULE_CHANGE_MGMT,22,8,7,1.6
498,2023-04-17,1,2,IND-HBU-001,360,326,450,390,60,CLEANING_MAINTENANCE,65,6,5,2.2
499,2023-04-17,2,2,IND-HBU-001,360,309,450,435,15,,65,6,6,0.0
500,2023-04-17,1,3,IND-WGL-001,668,609,450,428,22,,35,5,4,3.7
501,2023-04-17,2,3,IND-WGL-001,668,575,450,430,20,,35,5,4,1.5
502,2023-04-18,1,1,IND-COB-001,1064,959,450,430,20,,22,8,7,1.6
503,2023-04-18,2,1,IND-COB-001,1064,987,450,438,12,,22,8,7,0.0
504,2023-04-18,1,2,IND-HBU-001,360,318,450,416,34,,65,6,5,2.6
505,2023-04-18,2,2,IND-HBU-001,360,328,450,389,61,MANPOWER_SHORT,65,6,6,0.0
506,2023-04-18,1,3,IND-WGL-001,668,623,450,425,25,,35,5,4,4.6
507,2023-04-18,2,3,IND-HBU-001,360,299,450,351,99,CHANGEOVER,65,5,4,1.3
508,2023-04-19,1,1,IND-COB-001,1064,986,450,438,12,,22,8,7,0.0
509,2023-04-19,2,1,IND-COB-001,1064,970,450,431,19,,22,8,6,0.0
510,2023-04-19,1,2,IND-HBU-001,360,340,450,409,41,SCHEDULE_CHANGE_MGMT,65,6,5,1.9
511,2023-04-19,2,2,IND-HBU-001,360,289,450,407,43,MATERIAL_SHORTAGE_INTERNAL,65,6,5,4.0
512,2023-04-19,1,3,IND-HBU-001,360,269,450,349,101,MANPOWER_SHORT,65,5,4,3.6
513,2023-04-19,2,3,IND-HBU-001,360,291,450,438,12,,65,5,4,1.9
514,2023-04-20,1,1,IND-COB-001,1064,997,450,434,16,,22,8,6,2.9
515,2023-04-20,2,1,IND-PAN-001,616,475,450,332,118,CHANGEOVER,38,8,6,2.2
516,2023-04-20,1,2,IND-HBU-001,360,284,450,363,87,MACHINE_FAULT,65,6,5,2.7
517,2023-04-20,2,2,IND-HBU-001,360,288,450,398,52,MANPOWER_SHORT,65,6,5,3.8
518,2023-04-20,1,3,IND-HBU-001,360,334,450,411,39,,65,5,4,0.0
519,2023-04-20,2,3,IND-HBU-001,360,296,450,412,38,,65,5,4,4.4
520,2023-04-21,1,1,IND-PAN-001,616,389,450,304,146,PCB_SHORTAGE_SUPPLIER,38,8,7,1.3
521,2023-04-21,2,1,IND-PAN-001,616,538,450,432,18,,38,8,7,0.0
522,2023-04-21,1,2,OUT-STR-001,325,176,450,266,184,CHANGEOVER,72,6,5,0.0
523,2023-04-21,2,2,OUT-STR-001,325,190,450,290,160,PCB_SHORTAGE_SUPPLIER,72,6,5,2.1
524,2023-04-21,1,3,IND-HBU-001,360,261,450,363,87,MANPOWER_SHORT,65,5,4,2.8
525,2023-04-21,2,3,IND-HBU-001,360,323,450,425,25,,65,5,4,0.0
526,2023-04-22,1,1,IND-PAN-001,616,471,450,360,90,MANPOWER_SHORT,38,8,7,0.0
527,2023-04-22,1,2,OUT-STR-001,325,246,450,359,91,SCHEDULE_CHANGE_MGMT,72,6,5,3.0
528,2023-04-22,1,3,IND-COB-001,1064,735,450,322,128,CHANGEOVER,22,5,5,0.0
529,2023-04-24,1,1,IND-EPL-001,557,460,450,401,49,CHANGEOVER,42,8,7,3.0
530,2023-04-24,2,1,IND-EPL-001,557,497,450,413,37,CLEANING_MAINTENANCE,42,8,7,2.6
531,2023-04-24,1,2,IND-WGL-001,668,454,450,332,118,CHANGEOVER,35,6,5,0.0
532,2023-04-24,2,2,IND-WGL-001,668,547,450,384,66,MATERIAL_SHORTAGE_INTERNAL,35,6,5,0.0
533,2023-04-24,1,3,IND-COB-001,1064,939,450,392,58,SCHEDULE_CHANGE_MGMT,22,5,5,0.0
534,2023-04-24,2,3,IND-COB-001,1064,1029,450,433,17,,22,5,5,0.0
